# mc delta_mc R14 log_alpha_dyn log_f_disk beta_phi theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185934124574939741e+00 1.783926172553299272e-01 1.483543615648493130e+01 1.436059162531810596e-01 -1.175900075816306511e+00 5.315025079641529926e-01 5.051181062747268413e+00 1.747914025744067359e-02 1.931566551574415494e-02 9.461397084575789762e+00 1.884691205159034003e-02 1.397292826685602452e-01 2.655223056727500086e-02 1.397292826685602452e-01 -2.838509538475932459e+00 -4.013163147390475416e+00 2.038952485717884144e+01 5.638898689842436745e-05
1.185948865996949930e+00 1.868705226011993514e-01 1.444187346710085151e+01 2.821667830536234156e-02 -1.148917756395914314e+00 5.307979297994951384e-01 5.336869870503266888e+00 2.003188570112907768e-02 1.536417823942090588e-02 6.117279795953740162e+00 1.734363940061553477e-02 1.424767872452599726e-01 2.647783968719164341e-02 1.424767872452599726e-01 -2.507754159375053860e+00 -3.840110373165657620e+00 2.038952485717884144e+01 9.332444007066185326e-05
1.185932849114175180e+00 1.657492843303633168e-01 1.478711679395775391e+01 2.116979309256118436e-01 -1.143849302023748127e+00 5.333481153072043845e-01 4.872958410323894540e+00 2.987779019905103389e-02 4.794667006995960629e-05 5.432027269390409252e+00 1.902657334407907228e-02 1.418162249665413377e-01 2.758172041737196045e-02 1.418162249665413377e-01 -5.936523919726027998e+00 -4.125749078990869734e+00 2.038952485717884144e+01 2.274302833960660283e-06
1.186010245350926917e+00 1.462087333906366415e-01 1.551204522437334354e+01 5.092478285548120986e-01 -1.202701775924806871e+00 3.813370983590070873e-01 5.419974617988188470e+00 2.033178547455690571e-02 1.375956293520558607e-02 2.894688110038341478e+00 1.918602166825532016e-02 1.485276366093917777e-01 2.674396784642823349e-02 1.485276366093917777e-01 -5.885497488424846324e+00 -3.808177040513151201e+00 2.038952485717884144e+01 3.287975509136584592e-06
1.186013032637845521e+00 1.661420930060237833e-01 1.647623196429799819e+01 6.498289634548919391e-01 -1.284371683862027158e+00 2.039324144623327895e-01 5.372523445127169950e+00 1.291325214497047319e-02 2.437847996084970340e-02 1.626414352658086315e+00 1.885889092443695028e-02 1.497102870015767362e-01 2.678847404612836811e-02 1.497102870015767362e-01 -3.691645847069992215e+00 -3.828234257309394373e+00 2.038952485717884144e+01 2.890649912822111916e-05
1.185964475634199156e+00 1.832833302514856877e-01 1.611378378503789577e+01 2.638527883199799917e-01 -1.285682916586117885e+00 4.184304209616540038e-01 5.480758591364502053e+00 9.363830291781062923e-03 3.547679745320191091e-02 4.082142964986044120e+00 1.654881259107818942e-02 1.349030782596067624e-01 2.593501674973048773e-02 1.349030782596067624e-01 -4.834546931445402151e+00 -3.757766824754814383e+00 2.038952485717884144e+01 9.891074663354206456e-06
1.186020189465762265e+00 1.877932575573721119e-01 1.551310253773454484e+01 1.866800806315535022e-01 -1.225889985041772379e+00 3.112652961778498151e-01 5.880173792375869013e+00 2.808276571101965546e-02 2.034743204739855246e-02 8.171001350272913299e+00 1.931231657847010813e-02 1.470702616009698371e-01 2.725024918449942338e-02 1.470702616009698371e-01 -4.241534071310127274e+00 -3.526862426568499131e+00 2.038952485717884144e+01 2.254582849421763285e-05
1.186045190890758771e+00 1.935318524141727003e-01 1.699238197100379821e+01 4.647669123566188776e-01 -1.332955740287565360e+00 9.333177014739857391e-02 6.015412066200384267e+00 2.538178600417286337e-02 3.207332975677273240e-02 1.011131245949337476e+01 1.858344760849660326e-02 1.474862958105905564e-01 2.651848392508406385e-02 1.474862958105905564e-01 -4.547499512499598495e+00 -3.448100489579557948e+00 2.038952485717884144e+01 1.796358324434762829e-05
1.185987408063360116e+00 1.660427580617196419e-01 1.510142639103923834e+01 3.090882117359361470e-01 -1.200253617165131681e+00 3.626189737056962348e-01 5.620198000684790252e+00 2.231445269839730725e-02 1.151587519010174691e-02 5.564111202849675308e+00 2.152612193530343068e-02 1.509599167273209253e-01 2.582880402116856378e-02 1.509599167273209253e-01 -5.187237903323421051e+00 -3.684609287127398325e+00 2.038952485717884144e+01 7.479002048381768449e-06
1.185972507398209697e+00 1.683663216293632414e-01 1.635451342181216461e+01 5.227740250936476762e-01 -1.266798674917943179e+00 3.543186349559503956e-01 5.605481620114920460e+00 1.783068843967550512e-02 1.912658516941441803e-02 6.492452662373975336e+00 1.740665205105752095e-02 1.397262963254209123e-01 2.749114169754868567e-02 1.397262963254209123e-01 -1.131931473242389075e+00 -3.692131683942468268e+00 2.038952485717884144e+01 4.283254913493911493e-04
1.186009617702849850e+00 1.994562335135625364e-01 1.688180927145447185e+01 3.816280486789954685e-01 -1.325547780354766392e+00 2.282604740491661066e-01 5.672944387626126073e+00 2.453090880295341614e-02 2.659651662743948639e-02 9.291950068311104260e+00 1.967935120638870244e-02 1.377198423533352589e-01 2.678242229873958880e-02 1.377198423533352589e-01 -1.529116118945239577e+00 -3.639140856053254769e+00 2.038952485717884144e+01 3.035934839106538491e-04
1.186012032696855512e+00 2.039758896762359774e-01 1.535243440850791785e+01 9.279330298312349345e-02 -1.238403509010554071e+00 4.101137117982807667e-01 5.221863282591360012e+00 3.140750427912827880e-02 2.105992550416252787e-02 9.309791904284660191e+00 2.018719358044101381e-02 1.387939469384257829e-01 2.644212544553388444e-02 1.387939469384257829e-01 -3.339960304296766935e+00 -3.899433997389713635e+00 2.038952485717884144e+01 3.826563580107801912e-05
1.186003023356189567e+00 1.986177565793066924e-01 1.407093255221566963e+01 -4.752944632555994309e-02 -1.113379043753555786e+00 6.501059711784952233e-01 5.809887105399401008e+00 2.813212364040720836e-02 1.965973256173510555e-02 1.727252520288999227e+00 1.731875374769757323e-02 1.365118888498847716e-01 2.712682086592939704e-02 1.365118888498847716e-01 -3.611195438281299630e+00 -3.561459097973739496e+00 2.038952485717884144e+01 4.090662462849748256e-05
1.185933592649188295e+00 1.803808629107317985e-01 1.587547029208906046e+01 2.411873963124333553e-01 -1.241838017932975324e+00 4.044836303851827575e-01 5.467922555081643488e+00 2.346941386734945414e-02 7.666380262749775479e-03 3.277856784662480649e+00 1.677283455554292452e-02 1.384316729134184853e-01 2.754692663986259282e-02 1.384316729134184853e-01 -3.335101170116899993e+00 -3.766560882644187647e+00 2.038952485717884144e+01 4.391625411676884416e-05
1.185967066456363517e+00 1.735606141493087062e-01 1.551292176213819829e+01 2.793438951115688740e-01 -1.222714968582892192e+00 3.761900958329786326e-01 5.727464508183135017e+00 2.954544829490993174e-02 6.982877958863311415e-04 9.607885111853850191e+00 1.918434416789864885e-02 1.448494655576007262e-01 2.681787897954756097e-02 1.448494655576007262e-01 -2.442656489257501562e+00 -3.620003003344173020e+00 2.038952485717884144e+01 1.241247446227253292e-04
1.185959490655547732e+00 1.694793194904005706e-01 1.653014555601439639e+01 6.862611115522240235e-01 -1.300138576953482339e+00 3.100818414442471083e-01 5.527558530866135911e+00 1.569801046873175315e-02 1.827250753446808471e-02 1.384837175725589509e+00 2.178746105344677580e-02 1.410911967775906606e-01 2.615127297164541315e-02 1.410911967775906606e-01 -3.221932279209511307e+00 -3.736666233546707794e+00 2.038952485717884144e+01 5.067071066697114741e-05
1.185940009675802154e+00 1.829935260761838267e-01 1.645296911634282111e+01 4.137592922957554764e-01 -1.309196681857416777e+00 4.212017724620455428e-01 5.261977155628428271e+00 2.613779668676523282e-02 6.656280369618460500e-03 7.923876873625828487e+00 1.881810091750749092e-02 1.318988317560833567e-01 2.578731480580681232e-02 1.318988317560833567e-01 -4.786847607031177176e+00 -3.885938178901756412e+00 2.038952485717884144e+01 9.126303801443552932e-06
1.186020338999538293e+00 1.935984329941210502e-01 1.431375495320800617e+01 4.361322423352675948e-02 -1.127406139678007291e+00 5.883283950077253799e-01 5.061645602111085829e+00 2.425481577604422789e-02 2.512850007957553866e-02 1.618327401834201096e+00 1.968399282606808631e-02 1.388699044821763984e-01 2.744210462880079457e-02 1.388699044821763984e-01 -4.615811213120025513e+00 -3.999803957726616677e+00 2.038952485717884144e+01 9.663263104662807805e-06
1.185960267183057582e+00 1.808755407761793166e-01 1.548237630134173237e+01 2.078628173930345546e-01 -1.225818614102781146e+00 3.737849595272879633e-01 5.427443090283682103e+00 2.805743703065669697e-02 4.269403251152420649e-03 1.362973146593159690e+01 1.849240319623427636e-02 1.441076022935742773e-01 2.681237659956698521e-02 1.441076022935742773e-01 -2.432763018750108586e+00 -3.789879511598440942e+00 2.038952485717884144e+01 1.057739243361345755e-04
1.185946401004440043e+00 1.867682750949636872e-01 1.576592849494315729e+01 2.890729280919454025e-01 -1.265910774324611632e+00 3.636485564222761702e-01 5.573839646744581877e+00 2.829447434561737154e-02 8.201110603418092573e-03 6.445446644027968297e+00 2.193226802316854823e-02 1.411187935084079748e-01 2.585966098099717544e-02 1.411187935084079748e-01 -4.257608012694902300e+00 -3.702294300793736781e+00 2.038952485717884144e+01 1.861642478577920994e-05
1.185974355990968787e+00 1.688046319097314951e-01 1.492215052866632519e+01 2.204918816124860070e-01 -1.178817949431309353e+00 5.406348975201102913e-01 5.747721377836657375e+00 1.767484847129679668e-02 1.790054942444087305e-02 4.280149109436138244e-01 1.939967029633395471e-02 1.396333712241380198e-01 2.633029408753116696e-02 1.396333712241380198e-01 -1.165730359873862199e+00 -3.610453325618775633e+00 2.038952485717884144e+01 4.493323759164431427e-04
1.185999899427981674e+00 2.002825706112707216e-01 1.651143444829759233e+01 2.610207191255294878e-01 -1.312061882603076324e+00 1.507384759719830880e-01 5.568439537057681576e+00 2.810283567727479490e-02 2.686965202761255195e-02 6.690841333266825508e+00 1.878195521270259460e-02 1.463420540963843719e-01 2.637590500294626980e-02 1.463420540963843719e-01 -1.182816756835848082e+00 -3.698844471319559180e+00 2.038952485717884144e+01 4.043518154739191906e-04
1.185947093893931381e+00 1.802560167899783239e-01 1.524310341507528221e+01 2.456485152714198428e-01 -1.214067932693646545e+00 5.522426345839303030e-01 4.881300172662879078e+00 2.690117670277767520e-02 6.535487067923696596e-03 7.780898373161822867e+00 2.171093638437820300e-02 1.342557814460794141e-01 2.638074300453852397e-02 1.342557814460794141e-01 -7.307922511523031517e+00 -4.114481535018183145e+00 2.038952485717884144e+01 5.836478416003433018e-07
1.186026085378066863e+00 1.660558017240926776e-01 1.460635036462326397e+01 2.454480957667643515e-01 -1.147328339660252938e+00 5.909040648949440699e-01 5.813477461902611054e+00 3.126229894525932307e-02 1.741287234940920234e-03 1.075912039733337267e+01 2.174291815403360181e-02 1.395370969753200463e-01 2.632807481179927703e-02 1.395370969753200463e-01 -5.937347294639437223e+00 -3.574145653911196874e+00 2.038952485717884144e+01 3.945018362819588906e-06
1.185965950041110384e+00 1.840617053931240532e-01 1.455637685486006205e+01 3.344494166537942403e-02 -1.149295999841396076e+00 6.287309887822067900e-01 5.546012825818465330e+00 3.220151422653097506e-02 1.484312159131520245e-03 3.784360175559537964e+00 1.665863144339712124e-02 1.350708583625205850e-01 2.695314273364810345e-02 1.350708583625205850e-01 -3.912661322851590739e+00 -3.719597966327741645e+00 2.038952485717884144e+01 2.583389187345571872e-05
1.185963852970319587e+00 1.663084882252345575e-01 1.657527977551966458e+01 7.202794025326632044e-01 -1.293224160626851749e+00 3.285388753542288764e-01 5.576550622107704136e+00 1.184223153163673978e-02 2.211404779268812820e-02 1.222860502284904838e+00 1.953049461446097756e-02 1.399903516019068150e-01 2.662821169707787691e-02 1.399903516019068150e-01 -8.996164451163508602e-01 -3.709663888283243338e+00 2.038952485717884144e+01 5.309491341780489494e-04
1.185950227744537511e+00 1.851622264249032368e-01 1.446339093462697356e+01 1.039663345816491113e-01 -1.149079563064689946e+00 4.521272492120356201e-01 5.799288104331300708e+00 1.040452891007985839e-02 2.990159695474152793e-02 2.971878177937572030e+00 2.019387998834024436e-02 1.480965035894989401e-01 2.649515444410479453e-02 1.480965035894989401e-01 -1.997432015625008717e+00 -3.573955874246687259e+00 2.038952485717884144e+01 2.028686383126925886e-04
1.185953190633687537e+00 1.684626354156852635e-01 1.573420257947971557e+01 3.922444944359962937e-01 -1.234523027470543211e+00 3.735988425167450222e-01 5.579388526908889645e+00 3.293653947000581284e-02 5.066444332138831655e-04 6.192114076396540767e+00 2.038600747042250763e-02 1.438034295538419549e-01 2.687458411724683721e-02 1.438034295538419549e-01 -2.270184227343293060e+00 -3.707145423220842062e+00 2.038952485717884144e+01 1.351813089959688456e-04
1.186016246706016464e+00 1.930992305734609837e-01 1.585637104500147565e+01 2.351969853634748864e-01 -1.274085081743889791e+00 3.937411566299938159e-01 5.479735995995256737e+00 2.186555380470223131e-02 3.404168296267853083e-02 9.868824092250708446e+00 2.070997627962557069e-02 1.370924067711143668e-01 2.597652401873497621e-02 1.370924067711143668e-01 -1.704165699413749735e+00 -3.753720745469471876e+00 2.038952485717884144e+01 2.272521315249933149e-04
1.185940629704290483e+00 1.751098250663694900e-01 1.449303674000924147e+01 1.488169537478671867e-01 -1.120519048895531444e+00 4.722886352566530999e-01 5.259567873842267538e+00 1.631460975132281721e-02 2.076251493696087622e-02 2.468389961716311198e+00 1.990945744211689017e-02 1.477813843382100867e-01 2.786699635081242923e-02 1.477813843382100867e-01 -3.990271398460322416e+00 -3.890858177599950007e+00 2.038952485717884144e+01 2.014219727692138963e-05
1.185963229948216791e+00 1.646019573760802990e-01 1.613900074748942615e+01 5.014919266485570182e-01 -1.270148148599080873e+00 4.859194417719089332e-01 5.562167847833876522e+00 2.306735711921223744e-02 1.043706174975725896e-02 6.535487478697694641e+00 1.809927865914946060e-02 1.333009835021853884e-01 2.626593457293501313e-02 1.333009835021853884e-01 -2.947550562499827720e+00 -3.718663243878146840e+00 2.038952485717884144e+01 6.787941017971788743e-05
1.185987089103188286e+00 1.723689715249301646e-01 1.590060279377193453e+01 3.826522170688198554e-01 -1.250469660495649782e+00 3.554112347363239111e-01 5.577522302528528542e+00 1.985219104801169004e-02 1.666665106283280601e-02 1.127473059210988282e+01 1.963484440497852146e-02 1.429449689190051276e-01 2.678377312024037352e-02 1.429449689190051276e-01 -2.385325746983028239e+00 -3.706547916739372894e+00 2.038952485717884144e+01 1.205509992666197838e-04
1.186021150642349253e+00 2.067740469796275904e-01 1.684602715516173532e+01 2.758481741227855610e-01 -1.324552912648014447e+00 1.077625993369880908e-01 5.570964393272640258e+00 2.627065163272277598e-02 3.098925576636002432e-02 8.069793285450217013e+00 1.867940344317962909e-02 1.446868877684819588e-01 2.693625408941117960e-02 1.446868877684819588e-01 -2.505540791015448576e+00 -3.694061233571717118e+00 2.038952485717884144e+01 1.082393017563014156e-04
1.185946259107473866e+00 1.805050597072771768e-01 1.668160577757578622e+01 5.514418229422132223e-01 -1.327555411235410654e+00 3.448712922954003668e-01 5.956850041947978625e+00 2.007584412299327076e-02 1.437186923645218661e-02 4.843565407735996864e+00 1.992941325674190203e-02 1.354672396778008325e-01 2.542276922369160821e-02 1.354672396778008325e-01 -4.043806552148396349e+00 -3.487070324493966034e+00 2.038952485717884144e+01 2.859036236820050177e-05
1.186016138710383583e+00 1.887522641481760299e-01 1.620678406050768672e+01 3.216230449051511453e-01 -1.301700792878986768e+00 2.167458401536379586e-01 5.815353354564847699e+00 2.404277096122339058e-02 2.582285641190844999e-02 9.703452125005169293e+00 2.007323211869371793e-02 1.469634542637364427e-01 2.552702551334940645e-02 1.469634542637364427e-01 -2.393795691796640313e+00 -3.563110752144189597e+00 2.038952485717884144e+01 1.379705302727072906e-04
1.185934848884115711e+00 1.634604632279311187e-01 1.432905258196619158e+01 2.083330058298704657e-01 -1.092644969786677356e+00 5.624390558488742142e-01 5.436982102055957888e+00 1.654196182826152273e-02 1.841989757501847139e-02 1.089038070703006866e+01 2.072939587034612272e-02 1.445303349394404802e-01 2.785401777139205615e-02 1.445303349394404802e-01 -4.328543423241683286e+00 -3.791758838952876243e+00 2.038952485717884144e+01 1.585752728799452827e-05
1.185925961603042200e+00 1.800265583909923528e-01 1.614591038745899354e+01 3.828359333364519945e-01 -1.279691948124995093e+00 2.878084055687732401e-01 5.811621538113906027e+00 1.234277451324585981e-02 2.679132326614115309e-02 1.679611767471800299e+00 1.997005545687686665e-02 1.441281545971811739e-01 2.630260499070397745e-02 1.441281545971811739e-01 -3.288030768359192280e+00 -3.569301863324461976e+00 2.038952485717884144e+01 5.607072979647940297e-05
1.185934738650870734e+00 1.790979241213271622e-01 1.678389560273001990e+01 6.295199637607108434e-01 -1.318590848104469027e+00 1.943546800374724715e-01 5.731588189355408147e+00 1.561322592515704787e-02 2.225968347338147177e-02 4.958159017245148625e+00 2.039806808177374586e-02 1.452115470273387943e-01 2.626263493354755868e-02 1.452115470273387943e-01 -1.284275918944786099e+00 -3.615257834413477589e+00 2.038952485717884144e+01 3.971892249107012232e-04
1.185968764059892600e+00 1.746824562474639242e-01 1.672876571840359006e+01 6.249405838426964621e-01 -1.298017883856768417e+00 3.360116651658284770e-01 5.190334447665670758e+00 2.262873713851826576e-02 1.390693221339876946e-02 1.460524134131074447e+01 1.816475479727445996e-02 1.367407265740303302e-01 2.718804994181660273e-02 1.367407265740303302e-01 -3.643976866991692987e+00 -3.931936593542823655e+00 2.038952485717884144e+01 2.733131452454247814e-05
1.185959749986336353e+00 1.456207397922894553e-01 1.450283239252587819e+01 2.423917618761858295e-01 -1.127390245119838985e+00 7.962899858157861388e-01 5.532727589425382675e+00 1.328299972692070438e-02 2.210840664335698286e-02 1.954082293325925868e+00 1.712127956416132496e-02 1.292264018684647908e-01 2.566325541434561278e-02 1.292264018684647908e-01 -1.193020269123132948e+01 -3.742926626613101604e+00 2.038952485717884144e+01 8.319253428724303001e-09
1.185962890412544768e+00 1.743341942504616215e-01 1.561466995364225951e+01 2.910991477824632079e-01 -1.243796742049134929e+00 3.424847601074162418e-01 5.862419278416258983e+00 2.301409710332706637e-02 1.014827253896180732e-02 3.167252040693445458e+00 1.909530717717827439e-02 1.461654847358471454e-01 2.603038669253484802e-02 1.461654847358471454e-01 -3.844464560546555276e+00 -3.542991884391370139e+00 2.038952485717884144e+01 3.299942419265521813e-05
1.186000783802712233e+00 1.920401662450081925e-01 1.651655165013898596e+01 3.891623067350723497e-01 -1.292481427918955150e+00 1.682810099563289696e-01 5.137217309467643211e+00 2.985532614422818296e-02 1.882838333665326491e-02 1.172073587946533380e+01 2.115664980842035109e-02 1.468410843227664353e-01 2.733912583435201341e-02 1.468410843227664353e-01 -4.680068236913939472e+00 -3.955526949349704058e+00 2.038952485717884144e+01 9.472106969221010897e-06
1.185967811757990820e+00 1.812328575670642816e-01 1.690058138333984061e+01 6.291176416069576005e-01 -1.319586792372700490e+00 2.263136050759538553e-01 5.612259555866371485e+00 2.288611743245342126e-02 1.174389286085059624e-02 6.001239880291162621e+00 1.929647044148653096e-02 1.415311364429208407e-01 2.666805796163212658e-02 1.415311364429208407e-01 -1.869377254492235352e+00 -3.682665826984706570e+00 2.038952485717884144e+01 2.068312981222226944e-04
1.185959970019701881e+00 1.633030718213064891e-01 1.554805057263273049e+01 3.901745721414505708e-01 -1.224783261545389301e+00 3.324478764345303317e-01 5.740342110173061840e+00 1.769138651633087728e-02 1.591612644361803386e-02 7.253811377149435913e+00 2.033104703831406859e-02 1.492823865457823251e-01 2.638824158191835356e-02 1.492823865457823251e-01 -3.886511948046234011e+00 -3.616928121722815526e+00 2.038952485717884144e+01 2.938565081769754553e-05
1.186006099883758047e+00 2.105473251313957350e-01 1.632665193645561885e+01 1.563144868371464380e-01 -1.308689633004891828e+00 2.421277702236729612e-01 5.690785927500405350e+00 2.873215604587037869e-02 2.724285730132765954e-02 6.778010787663983017e+00 1.915529720730826252e-02 1.394173487412832535e-01 2.625344197443945163e-02 1.394173487412832535e-01 -1.701521547069830831e+00 -3.623229071985851757e+00 2.038952485717884144e+01 2.596140067477662708e-04
1.185966634880285753e+00 1.818189562568408302e-01 1.540326463611202001e+01 1.593658672704355572e-01 -1.227744359680259523e+00 5.202846308677253617e-01 5.983446700695400189e+00 2.942860275557376837e-02 4.862657890948407328e-03 1.068975855183840196e+01 1.725433747532713336e-02 1.346815787340657489e-01 2.637206565612870354e-02 1.346815787340657489e-01 -4.352902263867008514e+00 -3.471536603745858596e+00 2.038952485717884144e+01 2.131705997505522885e-05
1.185967946903417225e+00 1.794321888645696861e-01 1.543021088049621703e+01 2.612011649409742842e-01 -1.235339320754789139e+00 2.554040597503741683e-01 5.533957346739999394e+00 1.849971198772516409e-02 1.835096859874273123e-02 1.559594432216412141e+00 2.085413146878653187e-02 1.534781905143733360e-01 2.593256385600877303e-02 1.534781905143733360e-01 -4.025838694921560545e+00 -3.728657534220675362e+00 2.038952485717884144e+01 2.286140982049112477e-05
1.185935941952333206e+00 1.753243911984816439e-01 1.602506931180606742e+01 3.504741725860803792e-01 -1.254829769577066934e+00 3.539535565980942433e-01 5.690151876615622939e+00 1.994055505004433196e-02 1.283747319216711411e-02 8.178899257093761310e-01 1.801675813783455357e-02 1.414262654112597717e-01 2.716204797794980613e-02 1.414262654112597717e-01 -1.793202947483450771e+00 -3.640597323888557391e+00 2.038952485717884144e+01 2.327922176995213634e-04
1.185933776257450889e+00 1.880904182364721844e-01 1.417088885581904378e+01 1.765562998311132059e-02 -1.137040299657144926e+00 5.079273188236723691e-01 5.632617943870823929e+00 1.784405952385888575e-02 2.150665074152377856e-02 3.420582103102685512e+00 1.792144846622040211e-02 1.467867818051445672e-01 2.567211751425499053e-02 1.467867818051445672e-01 -3.710620460741836268e+00 -3.667839844036042241e+00 2.038952485717884144e+01 3.329763098176198740e-05
1.185934888992423497e+00 1.665170008539332280e-01 1.584663549773825153e+01 4.135098010853259787e-01 -1.255264141465741945e+00 4.478729731464556885e-01 5.531276743015808961e+00 1.347809231021778950e-02 2.573937935819194806e-02 5.647166940607589503e+00 1.924165030352117597e-02 1.379835041085885894e-01 2.602214193095085323e-02 1.379835041085885894e-01 -1.915284339843310590e+00 -3.735763875601692430e+00 2.038952485717884144e+01 1.873349782909839941e-04
1.186013503656819568e+00 1.675736999145441553e-01 1.516348197587008784e+01 2.784914905873830948e-01 -1.206260755087454672e+00 3.713917716912721323e-01 5.414333215423569712e+00 1.184168989208155519e-02 2.887957951649108498e-02 2.961267633649426578e+00 2.005675072166342165e-02 1.494803752647941852e-01 2.585549386808181499e-02 1.494803752647941852e-01 -3.541535850976458732e+00 -3.803216245106113558e+00 2.038952485717884144e+01 3.443916593882713912e-05
1.185982718563518112e+00 1.718389904099633103e-01 1.483799973674196160e+01 1.234792966320302221e-01 -1.164665173475311066e+00 4.594551892663047421e-01 5.533475995586369933e+00 2.096288582965036978e-02 2.042412549202230615e-02 6.931961761251422161e+00 1.656094172776801515e-02 1.456888953963892952e-01 2.690447353581330858e-02 1.456888953963892952e-01 -6.156529364389200509e+00 -3.732226269038336319e+00 2.038952485717884144e+01 2.705240787686105362e-06
1.185942716626964932e+00 1.548295887653697855e-01 1.577972743613405093e+01 5.619598667255321089e-01 -1.216250977716709425e+00 3.421135243003893822e-01 5.343943645476680437e+00 1.080049110330595467e-02 2.461560836834062599e-02 1.066434707507225177e+01 2.165606336667392703e-02 1.477336389605171940e-01 2.761559678466113041e-02 1.477336389605171940e-01 -5.836891740624309932e+00 -3.849504430465723992e+00 2.038952485717884144e+01 3.311993872579488290e-06
1.185959000669027041e+00 1.898859806519890281e-01 1.656711733559075128e+01 3.296548922154837191e-01 -1.312096284707943372e+00 2.557704570661001320e-01 5.870407427416295398e+00 1.655149059963513872e-02 2.654686496375672361e-02 9.359634726777931846e+00 1.699272947588258489e-02 1.406636426985549138e-01 2.624194268201393565e-02 1.406636426985549138e-01 -5.415400552929440892e+00 -3.531448374469037255e+00 2.038952485717884144e+01 6.938583382657461055e-06
1.185949864163355016e+00 1.978251805860191670e-01 1.526041439527076982e+01 6.562951501718394809e-02 -1.226232120304441064e+00 4.725613067914837262e-01 5.391396653000002814e+00 3.014160491884182447e-02 1.190842136097450960e-02 1.285829143180109568e+01 1.797685867103330018e-02 1.365641505785294141e-01 2.651120228084322128e-02 1.365641505785294141e-01 -4.114573774804227924e+00 -3.802936151346276716e+00 2.038952485717884144e+01 1.942258630507685040e-05
1.185945302030908088e+00 1.653529416642964545e-01 1.624628563340665721e+01 5.859371100247747766e-01 -1.274503525410997540e+00 2.364550904133614351e-01 5.582774593336615077e+00 1.755701732851297492e-02 1.868432345012244200e-02 5.911240999615245073e+00 2.036172203053089949e-02 1.495251424147993335e-01 2.646364889880204255e-02 1.495251424147993335e-01 -1.944171527343314665e+00 -3.706480515461723080e+00 2.038952485717884144e+01 1.874092099872035771e-04
1.185965222628470706e+00 1.664417890015643109e-01 1.419469494407290178e+01 2.192577990807767496e-01 -1.112440036738851834e+00 6.542447719156303521e-01 5.378505102691033102e+00 1.602529876431604480e-02 1.808611501121951126e-02 1.215752784740584680e+01 2.263198486918463481e-02 1.391225775567640210e-01 2.594559884793996851e-02 1.391225775567640210e-01 -4.242917381054326142e+00 -3.824652412551377445e+00 2.038952485717884144e+01 1.671617417081856273e-05
1.185960762687320091e+00 1.684473202122132030e-01 1.697091701852903256e+01 9.427617218489273698e-01 -1.296252386298247572e+00 2.944233615896474365e-01 5.444071000442796127e+00 1.764935774472254151e-02 1.503346277912152341e-02 1.189615331270499254e+01 1.652091555604215042e-02 1.387032959842225965e-01 2.797236824559169721e-02 1.387032959842225965e-01 -4.923591966601179593e+00 -3.785566086755051352e+00 2.038952485717884144e+01 8.800323693751551708e-06
1.185946246203760657e+00 1.826123394450274995e-01 1.457552103236550423e+01 1.236910945733765282e-01 -1.145161481475112542e+00 3.656352220281827159e-01 4.950309058635116166e+00 7.345097145304943509e-03 3.311885527741548901e-02 5.293214846167444421e+00 2.009711087278119937e-02 1.536542000861715884e-01 2.724024614901247865e-02 1.536542000861715884e-01 -4.951146977343853450e+00 -4.071783540218981479e+00 2.038952485717884144e+01 6.430266861676871694e-06
1.185956414078021881e+00 1.669391831942542981e-01 1.501004217338465097e+01 2.302366062423738535e-01 -1.186509183931778511e+00 3.878704682392944969e-01 5.707968565081649182e+00 2.273944029894846980e-02 1.105563326422581358e-02 4.959320429800283536e-01 1.878378920943529068e-02 1.498706419770776677e-01 2.623122062613889374e-02 1.498706419770776677e-01 -2.632315597265574070e+00 -3.633936156884271185e+00 2.038952485717884144e+01 1.012603378903135777e-04
1.185954829947583056e+00 1.680345730517245062e-01 1.430275859892594603e+01 1.659818397945288515e-01 -1.130905131855422630e+00 6.186160645177075645e-01 5.743377683722115101e+00 2.337781573887751790e-02 8.633577890659705628e-03 5.775160019968246239e+00 1.992384020369011507e-02 1.403111126884844795e-01 2.562468891082104322e-02 1.403111126884844795e-01 -4.276379719387989553e+00 -3.613266818841605499e+00 2.038952485717884144e+01 1.997137541895544331e-05
1.185963737015154118e+00 1.794044103157644843e-01 1.693120875243981160e+01 7.220366660172256035e-01 -1.318265601245278029e+00 7.827135718127181674e-02 5.229613494487001191e+00 2.828212152212082955e-02 7.159552463677246355e-03 1.422632936233861578e+01 2.123881596209298631e-02 1.522722640464524713e-01 2.679754430429639317e-02 1.522722640464524713e-01 -3.543864191405816655e+00 -3.906631992914737062e+00 2.038952485717884144e+01 3.098336269702251942e-05
1.185968513025936755e+00 1.681526833202079130e-01 1.459537561243851833e+01 1.922209961000641010e-01 -1.146428648589077337e+00 5.870697941205770265e-01 5.358632590485903791e+00 1.874205271094533942e-02 1.479200804838385654e-02 1.144229322427205986e+01 1.978762507335106099e-02 1.396286732542445508e-01 2.644378000317660835e-02 1.396286732542445508e-01 -1.971949122265300502e+00 -3.835573442249333276e+00 2.038952485717884144e+01 1.602001535350909089e-04
