# mc delta_mc R14 log_alpha_dyn log_f_disk beta_phi theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185945402487608380e+00 9.333024491749747353e-02 1.787664887062271291e+01 1.304946583777210289e+00 -7.915791438217117948e-01 3.883511993768183901e-01 5.509446764017347675e+00 6.030525433441807090e-04 1.709553814595867263e-02 8.491499183597920108e+00 1.761198061368927925e-02 1.363689244266196310e-01 2.852282303773230263e-02 1.363689244266196310e-01 -4.981597118146055436e+00 -3.483961619097222240e+00 1.790354337945504426e+01 3.176280250878072678e-05
1.185943525250865216e+00 8.989129545673386901e-02 3.109706909119033114e+01 2.643088443177889157e+00 -8.400967327744107704e-01 -6.026523770391469803e-01 5.903754860766840196e+00 4.156515723844944111e-04 1.489872613306621879e-02 6.420909815235383178e+00 1.969338627706535699e-02 1.443564463574667778e-01 2.557120644553715488e-02 1.443564463574667778e-01 -3.069097521597257128e+00 -3.259285590016453238e+00 1.790354337945504426e+01 2.692045496654010242e-04
1.185937136051902430e+00 8.375207259236103208e-02 1.416952375958140919e+01 9.948557649108913381e-01 -8.159800822626922523e-01 9.042892583749622126e-01 5.591898165249562069e+00 1.374073476249386590e-02 3.913922939949391342e-05 9.888643086264057303e+00 1.861436963764078606e-02 1.297479057304469219e-01 2.630164186123148951e-02 1.297479057304469219e-01 -6.929845317470608279e+00 -3.438365377514077004e+00 1.790354337945504426e+01 4.738136499997986872e-06
1.185945182688151522e+00 8.818379847832309021e-03 3.108880169240347868e+01 2.730914144799885257e+00 -8.168308038894211975e-01 -3.227082227656680180e-01 5.426192353777201660e+00 4.843008190402071055e-03 1.085737175808820440e-03 6.901306162658690013e+00 1.859852999304636642e-02 1.341974145390951445e-01 2.697932670328366186e-02 1.341974145390951445e-01 -5.506162964420468597e+00 -3.542761640388927269e+00 1.790354337945504426e+01 1.772418347596111044e-05
1.185917462729916272e+00 9.415722516177554846e-02 3.184891971255414234e+01 2.716759787444026575e+00 -8.227668850354148411e-01 -7.062335782905170278e-01 5.646365792721996790e+00 4.296494245499539628e-03 5.776568049864396620e-03 2.539030418080760576e+00 2.026445450713863783e-02 1.482671134139871838e-01 2.661247934523936973e-02 1.482671134139871838e-01 -2.609072731240416942e+00 -3.404811108156285293e+00 1.790354337945504426e+01 3.686953784826337358e-04
1.185946098302004925e+00 9.206865608929448719e-02 3.106493735611408979e+01 2.673844929079202792e+00 -8.210469250127058194e-01 -6.585338886973131078e-01 5.376528948107331729e+00 6.900934537148610375e-03 4.434330255320806380e-03 9.611035527007131263e-01 2.157866811792705231e-02 1.479812162063607606e-01 2.671775805715873725e-02 1.479812162063607606e-01 -1.325437604916317014e+00 -3.561639592340515748e+00 1.790354337945504426e+01 1.137715305726311969e-03
1.185947015111249447e+00 9.017479747380514887e-02 2.969579558952242238e+01 2.491921401837339012e+00 -8.166620821656341844e-01 -5.500203449788807486e-01 5.662538681129170470e+00 7.236498842138707789e-03 2.540854941676260782e-03 8.184229974209326741e+00 1.903769315363034245e-02 1.454299765844594416e-01 2.698815319050675704e-02 1.454299765844594416e-01 -1.147369219708934907e+00 -3.396394288687576424e+00 1.790354337945504426e+01 1.603735863974433675e-03
1.185945576855896411e+00 9.913845884980057588e-02 2.126615673957743624e+01 1.680827834046025204e+00 -8.183755959352394527e-01 8.419648443796609594e-02 5.469822050554840942e+00 3.480339267745808426e-03 7.434136194927623564e-03 8.463574130587447897e+00 2.041916603318180007e-02 1.364992822831506136e-01 2.686384576090947857e-02 1.364992822831506136e-01 -1.394884135155734839e+00 -3.505606204626388944e+00 1.790354337945504426e+01 1.122556856661671102e-03
1.185951276136477439e+00 9.509358770418190054e-02 2.400985512327318006e+01 1.901644890044540626e+00 -8.066026106900997528e-01 -1.422469823008454815e-01 5.315928817736038425e+00 4.955706515626846385e-04 1.447899411857790468e-02 8.664877148048972799e+00 1.792486772044019072e-02 1.390578189660371111e-01 2.761313224472014549e-02 1.390578189660371111e-01 -3.995271477846472408e+00 -3.596470656558231394e+00 1.790354337945504426e+01 7.610488658794509664e-05
1.185880243970981240e+00 9.069013014271537498e-02 2.244626145403857720e+01 1.769552312277179240e+00 -8.246945840555599538e-01 -1.224155854270691235e-01 5.549122730277610493e+00 4.760552435786003997e-03 6.777627376489569382e-04 1.351974767626331797e+01 1.822390229492186486e-02 1.458911331522380339e-01 2.648211766497280198e-02 1.458911331522380339e-01 -4.504911106428153289e+00 -3.461638959158252593e+00 1.790354337945504426e+01 5.231611994591327372e-05
