# mc delta_mc R14 log_alpha_dyn log_f_disk theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186059236276280515e+00 2.281471199628755664e-01 1.583212862152782208e+01 -2.300038511664684204e+00 -8.711748283497029455e-01 5.384033035237960618e+00 3.439069195417013280e-02 3.244161432693112163e-02 4.891887332043769021e+00 2.201032569862631030e-02 1.579966026972796644e-01 2.684625726710767810e-02 1.579966026972796644e-01 -2.256677225390887997e+00 -2.404613297706936326e+00 2.655369814276319573e+01 3.106570163504932154e-04
1.186058183914945330e+00 2.275296913587971370e-01 1.599987994578330408e+01 -2.703071479716607328e+00 -8.779421383603148721e-01 5.880959508465483765e+00 3.035232301831049251e-02 3.795908954333790386e-02 8.066745946495089470e+00 1.963311434507499995e-02 1.562014232915300838e-01 2.632887320515674492e-02 1.562014232915300838e-01 -3.817167577148609325e+00 -2.119386569652071284e+00 2.655369814276319573e+01 8.678430944667638708e-05
1.186071730275991554e+00 2.206634722433097884e-01 1.640938724838607143e+01 -3.571043635999380239e+00 -8.586165839655798271e-01 5.103165139317715315e+00 3.555748627607913798e-02 2.963361195470885431e-02 8.881754140556427757e+00 2.092787654884546711e-02 1.534485513799979106e-01 2.632054399322748123e-02 1.534485513799979106e-01 -4.109152397265461332e+00 -2.574631019381096397e+00 2.655369814276319573e+01 4.110774591116709978e-05
1.186053252467631047e+00 2.306997155553103807e-01 1.575569244535697955e+01 -2.187520818687566315e+00 -8.708406235255066186e-01 5.300115756775678477e+00 3.416047550417555811e-02 3.039968163686672387e-02 7.178179830355433388e+00 2.218313446825963264e-02 1.582327891181651847e-01 2.729430074869901995e-02 1.582327891181651847e-01 -8.315979541015622090e+00 -2.452336879707368578e+00 2.655369814276319573e+01 6.918843681751808543e-07
1.186056891375781630e+00 2.027144527438324295e-01 1.598213610314509658e+01 -2.138966910342215311e+00 -8.060625301308252943e-01 5.786738844517428149e+00 3.130846465568323106e-02 3.249167756224745351e-02 7.808935769295499263e+00 2.169965523645629377e-02 1.626019231607715443e-01 2.601060643118944735e-02 1.626019231607715443e-01 -7.221374744726858808e+00 -2.186213341183120384e+00 2.655369814276319573e+01 2.697679339330672912e-06
1.186049560689368398e+00 2.244491028015741518e-01 1.606833323860963247e+01 -2.713342215871262120e+00 -8.652514107609204919e-01 5.381259946069691047e+00 3.661800824395215759e-02 2.899331667788266481e-02 9.511658578031310540e+00 2.392705141010670333e-02 1.562299721551758669e-01 2.658039192205503484e-02 1.562299721551758669e-01 -4.532116206836064976e+00 -2.408359728962429891e+00 2.655369814276319573e+01 3.180120078426990960e-05
1.186076790857773400e+00 2.278725043905823755e-01 1.594683487391447230e+01 -2.591745199472907046e+00 -8.911502292696882321e-01 5.372875411312583616e+00 3.738125135393885468e-02 2.799593742968371768e-02 2.358288381083875507e+00 1.957372229229399629e-02 1.567279718399293698e-01 2.559507717033368546e-02 1.567279718399293698e-01 -4.133491887499985751e+00 -2.411282682590567550e+00 2.655369814276319573e+01 4.723831941793650856e-05
1.186060968549818240e+00 2.270064840884576107e-01 1.580708866660908818e+01 -2.243537895101463064e+00 -8.757591149628156657e-01 5.522063148677530009e+00 3.511533219124235439e-02 3.139927829883605581e-02 1.008647184475034564e+01 2.121927788822581401e-02 1.585907904097384469e-01 2.637418244998898653e-02 1.585907904097384469e-01 -2.201562796875180084e+00 -2.324952166117098873e+00 2.655369814276319573e+01 3.554785899987683746e-04
1.186077288441473199e+00 2.196370502162584837e-01 1.603657087180607377e+01 -2.585986277005881462e+00 -8.639840357370781598e-01 5.684880122646347012e+00 3.330364464139277253e-02 3.471912298656549406e-02 7.718381569262153796e+00 2.164155813621275459e-02 1.578446996158882065e-01 2.581660793414255681e-02 1.578446996158882065e-01 -3.917730216406312138e+00 -2.235335642063625450e+00 2.655369814276319573e+01 6.988940939176504379e-05
1.186052135081436587e+00 2.291253244977521086e-01 1.624300809820539726e+01 -3.242821089924255329e+00 -8.874840212106083204e-01 5.405507502197659520e+00 3.696403821393762917e-02 2.848215361619931690e-02 7.375967818861905556e+00 2.438572241866773446e-02 1.530022463343585493e-01 2.601496719557992374e-02 1.530022463343585493e-01 -3.227156780664017788e+00 -2.391507329746362931e+00 2.655369814276319573e+01 1.192611796396496272e-04
