# mc delta_mc R14 log_alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185896839937667036e+00 5.223087945255295850e-01 1.243501002620232931e+01 1.173275150593992455e+00 -1.124467064603058564e+00 5.621069831473537448e+00 2.454649234895934780e-04 2.898452751602048974e-02 8.161697596387533338e+00 1.771092161516251220e-02 1.471287773432563561e-01 2.643526471725722582e-02 1.471287773432563561e-01 -2.237396240234375000e+00 -2.760093750443031624e+00 1.415409528837334996e+01 3.139904703600511135e-05
1.187195368475162605e+00 5.079518286287155737e-01 1.248108951069411177e+01 1.007617591048371786e+00 -1.098913845702247150e+00 5.433002746087163715e+00 1.935018680214791245e-02 3.069405700376823688e-03 1.034544187869205523e+01 1.796551602501308964e-02 1.479663643938524675e-01 2.794734823097641888e-02 1.479663643938524675e-01 -3.618774414062500000e+00 -2.892038469496840847e+00 1.415409528837334996e+01 6.913352250082617858e-06
1.186587977400775262e+00 4.027108453115317288e-01 1.330588062400296501e+01 -2.173063716283043512e-01 -1.097396440018247654e+00 5.601010247721366575e+00 2.199156034963553608e-02 3.626885877967433308e-02 6.999680519614631891e+00 2.007089092550706083e-02 1.482353910567202337e-01 2.644717296641227455e-02 1.482353910567202337e-01 -6.352691650390625000e-01 -2.940995051036435992e+00 1.415409528837334996e+01 1.300609670572796172e-04
1.185625748416564207e+00 4.637324468997664484e-01 1.287378359246788584e+01 2.868434221546132257e-01 -1.115578088431450787e+00 5.550651256467990180e+00 1.379858536605605042e-02 2.676977254797317796e-02 1.070198755083734854e+00 1.857387683243240384e-02 1.424567775399866454e-01 2.650023930954904100e-02 1.424567775399866454e-01 -2.347564697265625000e-01 -2.892639551762512529e+00 1.415409528837334996e+01 2.037454687215388448e-04
1.185674675456746208e+00 4.662966709198520521e-01 1.293971309526270907e+01 1.823205674079963756e-01 -1.118889498041398811e+00 5.523216864139210536e+00 1.358971825385773408e-02 6.533564147683797868e-03 3.249482201651806346e+00 1.804606045501104192e-02 1.394926688109261459e-01 2.632997800377092495e-02 1.394926688109261459e-01 -4.024200439453125000e-01 -2.904818372669446092e+00 1.415409528837334996e+01 1.702093444416377785e-04
1.186173108930540288e+00 4.160395721524967061e-01 1.317239521841450056e+01 -6.313115177942818512e-02 -1.096259203904122792e+00 5.294828292653249058e+00 2.702794537160571609e-02 3.331260850849663419e-02 9.004999782915655615e+00 2.060365501735455032e-02 1.475486659873732620e-01 2.685061064274232509e-02 1.475486659873732620e-01 -1.314743041992187500e+00 -3.103835088560436439e+00 1.415409528837334996e+01 5.601891510335841711e-05
1.186860964492317594e+00 3.167632359078844106e-01 1.482203365097129222e+01 -1.805123458319398022e+00 -1.049667050708060101e+00 5.673406518486490135e+00 3.745179810062271297e-02 1.889635874347696948e-02 7.119512912732320231e+00 2.088636248856550956e-02 1.455196415957502598e-01 2.561329702951792991e-02 1.455196415957502598e-01 -1.080215454101562500e+00 -2.984624585848734579e+00 1.415409528837334996e+01 7.979233873413188742e-05
1.185568227674985931e+00 5.910072902349359225e-01 1.252149180898277159e+01 1.821710170765191927e+00 -1.123330861499079791e+00 5.870093264588169824e+00 1.665172862611440791e-02 3.214043706084104141e-02 8.776244510278713662e+00 1.896221646026319957e-02 1.392890025919045760e-01 2.658526215470450108e-02 1.392890025919045760e-01 -1.267333984375000000e+00 -2.485029952156070365e+00 1.415409528837334996e+01 1.090605897904701544e-04
1.185628385133273843e+00 3.058303709260166703e-01 1.540257329654551199e+01 -2.796471262834563376e+00 -1.022719385725546326e+00 5.769460041719289833e+00 8.841450914456079266e-03 8.658524195893170516e-03 1.117673902304680222e+00 2.121242967492800030e-02 1.399222175752716790e-01 2.648501445179670538e-02 1.399222175752716790e-01 -1.514846801757812500e+00 -2.939848268707836887e+00 1.415409528837334996e+01 5.403178386434893000e-05
1.185907652084013497e+00 3.925034828717033353e-01 1.380109152210525636e+01 -8.723156258037021438e-01 -1.091082168813564346e+00 5.606984964291283902e+00 3.931121318337385540e-02 1.960536331838974231e-02 8.839139128884976770e+00 2.002076948252434069e-02 1.391370962875203565e-01 2.655151673618632441e-02 1.391370962875203565e-01 -2.330017089843750000e-01 -2.949698013478804004e+00 1.415409528837334996e+01 1.927835026786788746e-04
1.186610202123401514e+00 3.781063065394240641e-01 1.369635585226215824e+01 -6.184349103253403701e-01 -1.074156899391300213e+00 5.557365944230493682e+00 3.553819372959539369e-02 1.458118575354627224e-02 1.285133055688151416e+01 2.090475603093289864e-02 1.466568016843853295e-01 2.712174654146294259e-02 1.466568016843853295e-01 -1.169631958007812500e+00 -2.993357522094656442e+00 1.415409528837334996e+01 7.233282620498541983e-05
1.186466334120803268e+00 7.040902325371229953e-01 1.330011595234473631e+01 2.021604587617184201e+00 -1.113303934330320377e+00 5.499320342064129896e+00 4.365761933725409438e-02 3.743469076831604930e-02 3.729477568886953698e+00 1.704986868502478270e-02 1.381024733266241755e-01 2.662999032814006642e-02 1.381024733266241755e-01 -9.661865234375000000e-01 -2.390607173112868189e+00 1.415409528837334996e+01 1.619801565680073561e-04
1.186834699466978948e+00 3.527842161548426780e-01 1.394010956314469851e+01 -8.115860518222304254e-01 -1.070309973174002449e+00 5.582046470689962625e+00 3.139577926801082053e-02 1.980996904454745272e-02 1.486200746160780906e+00 2.009210187869324774e-02 1.497672916785237618e-01 2.633577223185397387e-02 1.497672916785237618e-01 -9.748992919921875000e-01 -3.004560604195825935e+00 1.415409528837334996e+01 8.690431082486053992e-05
1.185948091513653102e+00 4.100462158033439941e-01 1.376234396043489028e+01 -9.253300608881729339e-01 -1.086851278180040126e+00 5.508904093253893741e+00 3.509721598651613372e-02 3.234962796525085033e-02 5.316955662055153020e+00 1.956851534891009686e-02 1.338902953581037059e-01 2.729450872714518292e-02 1.338902953581037059e-01 -2.618408203125000000e+00 -2.986183945593408495e+00 1.415409528837334996e+01 1.711021040872546397e-05
1.186573165729562840e+00 3.491676482938562143e-01 1.472597010271813467e+01 -2.062232917790250752e+00 -1.053270289756851108e+00 5.207104765194799256e+00 1.110792240053357603e-02 3.844127454104032116e-02 8.618763213765539000e-01 2.009198624046133058e-02 1.357521558004577411e-01 2.721894928081034296e-02 1.357521558004577411e-01 -2.783767700195312500e+00 -3.227302691078328234e+00 1.415409528837334996e+01 1.139525616234217080e-05
1.186623709315238973e+00 5.538624776839652375e-01 1.258604960335965117e+01 1.285450790479032657e+00 -1.128005166222027844e+00 5.046742981500496938e+00 3.762385675142888158e-02 1.482201385771839304e-02 8.087411673564652403e+00 2.180177048456855352e-02 1.364951325329050169e-01 2.630285811288503653e-02 1.364951325329050169e-01 -4.759307861328125000e+00 -3.039020303456798189e+00 1.415409528837334996e+01 1.907778295932519652e-06
1.186191885671159074e+00 3.852873995714211630e-01 1.370888674300182863e+01 -6.644444855276041562e-01 -1.103393715719688251e+00 5.344766903564599048e+00 1.731841352643855329e-03 3.555660320908497762e-02 1.954699647943993979e+00 2.141896997837887395e-02 1.438546827423217156e-01 2.559053898746354791e-02 1.438546827423217156e-01 -1.991714477539062500e+00 -3.109733271633959184e+00 1.415409528837334996e+01 2.829881086286222260e-05
1.186463220770395566e+00 4.414712846136873425e-01 1.326854847890913547e+01 -3.326595855332618590e-01 -1.107866601337107237e+00 5.588741155918355297e+00 7.256317656283601224e-03 4.050699542690191363e-02 5.293114298454536737e+00 1.678283037632180563e-02 1.368133106804477750e-01 2.663887659686694012e-02 1.368133106804477750e-01 -1.188018798828125000e+00 -2.900364497213791193e+00 1.415409528837334996e+01 7.793570858639620169e-05
1.185978300058174284e+00 4.099744189845868636e-01 1.375458054542963815e+01 -9.229105164301253383e-01 -1.096645559726499908e+00 5.784461598405308713e+00 1.095760357838043708e-02 1.809732558517712208e-03 4.122344120088330399e+00 1.909144462003747184e-02 1.341192520196401450e-01 2.668382260199760742e-02 1.341192520196401450e-01 -1.919296264648437500e+00 -2.828036829982153666e+00 1.415409528837334996e+01 4.032350055555232969e-05
1.186577824299098083e+00 5.103179160983667417e-01 1.276347152510489913e+01 5.548689430321993576e-01 -1.112034076309339925e+00 5.521016331408456601e+00 2.132630072772555285e-02 8.014669073044693864e-03 3.647610816044587256e+00 1.697984120782850687e-02 1.352497515793975591e-01 2.713492570688435038e-02 1.352497515793975591e-01 -1.683090209960937500e+00 -2.837527071209787533e+00 1.415409528837334996e+01 5.058475532755697923e-05
1.186837264413490800e+00 4.629708630210328524e-01 1.300741348229995786e+01 9.458486944089172788e-02 -1.114058777824166180e+00 5.660128663396124082e+00 3.636124987003083731e-02 4.119443865998136112e-02 1.421053139369957741e+01 1.871303278938624831e-02 1.385845563292685823e-01 2.657374122709001488e-02 1.385845563292685823e-01 -1.106567382812500000e-01 -2.829661306692842437e+00 1.415409528837334996e+01 2.456602512794082809e-04
1.186245257593194324e+00 3.140273527684011023e-01 1.500196686325626061e+01 -2.193938241559365565e+00 -1.022141700267089170e+00 5.527865689957331519e+00 2.101962215379741400e-02 3.318353340230264376e-02 3.144306792544842466e+00 1.677606203495174420e-02 1.433976036720879810e-01 2.710617226345342357e-02 1.433976036720879810e-01 -2.236175537109375000e+00 -3.071270991428932451e+00 1.415409528837334996e+01 2.303053641152679777e-05
1.186540114865776374e+00 4.222473558475355881e-01 1.306865584585410289e+01 8.443857198215543036e-02 -1.107593569631256658e+00 5.976617946587543528e+00 4.546508253028410523e-02 3.887014535490873612e-02 3.187216766815980318e+00 2.170964192771585033e-02 1.487155159765223278e-01 2.629100974916519923e-02 1.487155159765223278e-01 -2.930709838867187500e+00 -2.704213434510672087e+00 1.415409528837334996e+01 1.659903001097456565e-05
1.186886852121782132e+00 5.171633561047342953e-01 1.236756835997931603e+01 1.258425160582530733e+00 -1.109872806651668320e+00 5.835643478100782211e+00 4.210963151887117673e-02 2.112156653069511419e-02 2.468667112636915739e+00 1.878300673310777380e-02 1.514113626534229207e-01 2.730598988276959627e-02 1.514113626534229207e-01 -4.034866333007812500e+00 -2.645560287362549445e+00 1.415409528837334996e+01 5.834805393452244441e-06
1.186247591331079265e+00 4.779849609033320901e-01 1.255106402936791632e+01 8.609365159344168905e-01 -1.109670514471481573e+00 5.455738877148424315e+00 2.378607237640308070e-03 2.331371718483142563e-02 1.356817090207864851e+01 2.303942572730329971e-02 1.507770312058800410e-01 2.702294259478465674e-02 1.507770312058800410e-01 -3.936889648437500000e+00 -2.926456092317402558e+00 1.415409528837334996e+01 4.859433139780148310e-06
1.186152867148068557e+00 4.986806507301146940e-01 1.259960172131846612e+01 8.051433589063194951e-01 -1.115049080455247310e+00 5.830404944646564225e+00 4.367629603292218915e-02 3.493503895857867636e-02 1.793862886842312321e+00 1.902209316703983716e-02 1.443150387443007387e-01 2.687331061569295243e-02 1.443150387443007387e-01 -1.453994750976562500e+00 -2.679516713622339452e+00 1.415409528837334996e+01 7.449679239517952793e-05
1.186307929931775362e+00 4.514256992824698389e-01 1.301502696377935386e+01 3.278708022060494720e-02 -1.093215423887162085e+00 5.973234795900779659e+00 2.551954362066403276e-02 3.065260520253219531e-02 4.910198934051838826e+00 1.680400701600620259e-02 1.415404925162229155e-01 2.771824873934354214e-02 1.415404925162229155e-01 -4.753128051757812500e+00 -2.668489039671119833e+00 1.415409528837334996e+01 2.780554706555474808e-06
1.186360547712349334e+00 5.071571465312477711e-01 1.244795274016350817e+01 1.138782276988116404e+00 -1.140472854130316405e+00 5.945786216888071074e+00 2.455570843908354631e-02 2.874271242278291644e-02 9.677532990062038820e+00 2.202087086246473646e-02 1.491569843886552116e-01 2.539838571025907973e-02 1.491569843886552116e-01 -3.252517700195312500e+00 -2.600516161516469360e+00 1.415409528837334996e+01 1.334622632026479095e-05
1.186474482800528252e+00 3.852459400270875634e-01 1.388201175136584276e+01 -9.790893121690128487e-01 -1.081036513362848561e+00 5.327220936976392096e+00 1.735702617645826923e-02 3.366162662665783678e-02 1.060231982879438872e+00 1.875280692134519492e-02 1.399497647959124791e-01 2.693853307778557374e-02 1.399497647959124791e-01 -7.660217285156250000e-01 -3.119831844523323294e+00 1.415409528837334996e+01 9.543200085322541242e-05
1.186641990846194705e+00 3.904400346639789743e-01 1.334031586962606397e+01 -1.831442103748750494e-01 -1.105198195715939802e+00 5.619492473881865457e+00 8.187967057511916225e-03 1.700514122515000767e-02 7.534340336384788728e+00 2.210563502866127322e-02 1.512252505851721107e-01 2.563608126725426192e-02 1.512252505851721107e-01 -2.305709838867187500e+00 -2.944170835555084853e+00 1.415409528837334996e+01 2.439521141455288966e-05
1.185648632204347130e+00 4.718311210532765698e-01 1.264281077046577551e+01 6.556438863932410044e-01 -1.141223812556536155e+00 5.643416134746892077e+00 8.649680575382009268e-03 4.278091168314089587e-02 5.271207393344190528e+00 2.001302645350707884e-02 1.485520964727183868e-01 2.507129606722450360e-02 1.485520964727183868e-01 -2.997634887695312500e+00 -2.827537296469632810e+00 1.415409528837334996e+01 1.372330317881998957e-05
1.186337322011673301e+00 5.246185577577625603e-01 1.253297393764926682e+01 1.075609676521021019e+00 -1.115922907510303208e+00 5.375072391096289870e+00 3.024435060973727427e-02 1.759058850534324717e-02 3.634030382648091528e+00 1.934867209333345980e-02 1.425081823813905135e-01 2.696720879345153310e-02 1.425081823813905135e-01 -5.039215087890625000e-01 -2.898422842580853143e+00 1.415409528837334996e+01 1.547673749163937110e-04
1.186021034373774929e+00 4.234423529026262734e-01 1.326923803752619868e+01 -2.121593342138894389e-01 -1.103088380329195983e+00 5.713036355463505522e+00 8.435650044903080652e-03 1.517729387281071228e-02 8.666213399455865440e-01 2.040580647281197216e-02 1.424575205674838418e-01 2.659476422932842074e-02 1.424575205674838418e-01 -5.594940185546875000e-01 -2.852415965829289135e+00 1.415409528837334996e+01 1.532939851928287499e-04
1.186230537588947476e+00 5.138286217051954985e-01 1.261816802039713536e+01 8.358495834691338500e-01 -1.130614842949891008e+00 5.637872102203649760e+00 2.833554741013305164e-02 3.369197229187679415e-02 1.057108265850585305e+01 1.800296662964717340e-02 1.405351416533926479e-01 2.602036707613462549e-02 1.405351416533926479e-01 -9.343414306640625000e-01 -2.764566711143069622e+00 1.415409528837334996e+01 1.150491458340905472e-04
1.185626115214039933e+00 3.532440621315119933e-01 1.410548188890784971e+01 -1.012197925388159891e+00 -1.044135899765166631e+00 5.472810693756195555e+00 3.914720972207810096e-02 1.565989412397104930e-02 2.618095528652875981e+00 2.187850344489448290e-02 1.459654206981482183e-01 2.800577472827816411e-02 1.459654206981482183e-01 -4.449096679687500000e+00 -3.068371291966331516e+00 1.415409528837334996e+01 2.526410605309278305e-06
1.186797013808723600e+00 3.451080237905381765e-01 1.484681160816031564e+01 -2.223494820133329331e+00 -1.066493761547154140e+00 5.366525392329331900e+00 1.400754223895184745e-02 2.551326457224066882e-02 8.076353780770451962e+00 2.128494892269362088e-02 1.351203914492550284e-01 2.620556138331862905e-02 1.351203914492550284e-01 -3.032745361328125000e+00 -3.137136285133246716e+00 1.415409528837334996e+01 9.721946809864575752e-06
1.185762128409071581e+00 3.833104394739044185e-01 1.352095681701532115e+01 -4.180702375211001742e-01 -1.074614032402273933e+00 5.485294360601071340e+00 2.547992643355163206e-02 3.758039108265236877e-02 7.505843855682696741e+00 2.050864792861111993e-02 1.488287756027467656e-01 2.728147888070924995e-02 1.488287756027467656e-01 -1.521011352539062500e+00 -3.030251427606546422e+00 1.415409528837334996e+01 4.905807271493794282e-05
1.186427478281675940e+00 5.475167298588015097e-01 1.263659436477723474e+01 1.086201031779025383e+00 -1.114049412612382772e+00 5.148213675618944052e+00 1.653781674018080586e-02 4.458959119068093245e-03 5.873463301486444799e+00 1.963112203048734267e-02 1.344936012652195867e-01 2.715307034495963168e-02 1.344936012652195867e-01 -3.554397583007812500e+00 -2.990736506404052530e+00 1.415409528837334996e+01 6.680103253550226299e-06
1.186358988358137356e+00 4.659542753836279916e-01 1.286801409319981992e+01 3.064959233019743934e-01 -1.111163033831026103e+00 5.921870327840179193e+00 2.101207630909985614e-03 3.081915466629997491e-02 1.073896109707382251e+01 1.891967907236931368e-02 1.423176526999092584e-01 2.679287622213135517e-02 1.423176526999092584e-01 -1.908554077148437500e+00 -2.677060454400460809e+00 1.415409528837334996e+01 4.740145869626683758e-05
1.185602370061131117e+00 3.215193214181301662e-01 1.460847596911830770e+01 -1.518022546799726591e+00 -1.040196796736365226e+00 5.044503705008159145e+00 3.083086895420135420e-02 3.009822363271817680e-03 1.247174169115515241e+01 2.009092883302788721e-02 1.472638784588843341e-01 2.649723511124097222e-02 1.472638784588843341e-01 -2.296478271484375000e+00 -3.349941353941142008e+00 1.415409528837334996e+01 1.640929444148326132e-05
1.186580436371856173e+00 4.897796905388820954e-01 1.276141974420041159e+01 5.835615458499878727e-01 -1.116933384922863537e+00 5.572788749603692082e+00 1.469788485487933533e-02 1.559624712974150632e-02 7.844849397596945551e+00 2.176019590660027703e-02 1.401012222085832315e-01 2.668293952523758880e-02 1.401012222085832315e-01 -1.580215454101562500e+00 -2.840467182589217376e+00 1.415409528837334996e+01 5.590114691807069182e-05
1.186289885929112664e+00 3.998476578514749691e-01 1.383781230016778352e+01 -1.031092814311288741e+00 -1.102257806363809767e+00 5.331024269578474417e+00 2.255137839896765445e-02 8.735430516830634470e-03 9.306079097971252878e+00 1.764703815756650876e-02 1.357786948340916622e-01 2.607922735191485833e-02 1.357786948340916622e-01 -1.863098144531250000e+00 -3.101491861781620951e+00 1.415409528837334996e+01 3.244925640042445894e-05
1.185531963881963469e+00 4.002977318542342844e-01 1.342863476456801486e+01 -3.735449125374863399e-01 -1.107143890687128485e+00 5.678621158440257055e+00 2.585840962597904871e-02 4.156462908953801640e-03 1.056426517373587082e+01 1.998243446001668477e-02 1.455296541731702087e-01 2.580580046251566145e-02 1.455296541731702087e-01 -7.686157226562500000e-01 -2.900077326622988672e+00 1.415409528837334996e+01 1.185784165407788543e-04
1.185630720433658469e+00 4.058103080609193891e-01 1.348700083318532172e+01 -5.118601118934666960e-01 -1.120851069305892400e+00 5.692843732744527152e+00 2.310700340155948714e-03 2.173037546855744948e-02 5.432826178157986519e+00 1.834654515894627511e-02 1.422484751011550141e-01 2.514105791275803720e-02 1.422484751011550141e-01 -3.025604248046875000e+00 -2.885483748966553019e+00 1.415409528837334996e+01 1.259348399508883879e-05
1.185672408858503113e+00 5.162586134845201791e-01 1.253604790019886472e+01 1.015698148379927002e+00 -1.103833276859549795e+00 5.719745940846147292e+00 1.971448472087018993e-03 4.246513294967171892e-02 3.853780259376448303e+00 1.952564318246538880e-02 1.434220014249825148e-01 2.769321733222467399e-02 1.434220014249825148e-01 -2.048416137695312500e+00 -2.714047879644701400e+00 1.415409528837334996e+01 3.971796152031748070e-05
1.186187460394656279e+00 5.013071101597416090e-01 1.265569700259197283e+01 7.192315897355860965e-01 -1.119144346876005836e+00 5.166592436802382338e+00 2.222742250349014209e-02 3.834233311423502696e-03 3.757724180955897886e+00 1.839256424946655866e-02 1.414806172850835431e-01 2.663957534793396850e-02 1.414806172850835431e-01 -1.522140502929687500e+00 -3.060336404548441802e+00 1.415409528837334996e+01 4.755042022449343072e-05
1.186539585509151173e+00 3.495778930576005084e-01 1.453868497771315127e+01 -1.723100766376045812e+00 -1.076770280253628309e+00 6.028173963399213520e+00 3.139432633114012244e-02 1.457586228161664166e-02 3.441377594472025958e+00 1.983408688592434507e-02 1.390551124373564651e-01 2.580443127708917372e-02 1.390551124373564651e-01 -2.886505126953125000e+00 -2.754582645715080158e+00 1.415409528837334996e+01 1.649702004547174691e-05
1.186593086170053324e+00 6.770009524559353897e-01 1.292779703489124543e+01 2.708406138554211751e+00 -1.124508960891677845e+00 5.751763543928815281e+00 3.566017679664384554e-03 2.616775613388644785e-04 1.440474786423655340e+00 2.058717831814204161e-02 1.446663286218110578e-01 2.613847878133782748e-02 1.446663286218110578e-01 -7.280883789062500000e-01 -2.331235550572972937e+00 1.415409528837334996e+01 2.180978040215771768e-04
1.185522572868874303e+00 3.153998495941915947e-01 1.492096397616557546e+01 -1.967913039753839133e+00 -1.017135560958120744e+00 5.353266651955645550e+00 2.028845857575897055e-02 3.281498741776610502e-03 2.650332085447032249e+00 2.078167685146272564e-02 1.440881828152882349e-01 2.752471826831748639e-02 1.440881828152882349e-01 -1.881668090820312500e+00 -3.172412294606878458e+00 1.415409528837334996e+01 2.967150472933970099e-05
1.186717518561955398e+00 4.084713534940622726e-01 1.332472934407051923e+01 -2.624500813119764464e-01 -1.088444170034608804e+00 5.847128555475064715e+00 1.204468254352955223e-02 2.795238779861008993e-02 5.795523437818320467e+00 1.986345342308206904e-02 1.459462697353922644e-01 2.714807343629006137e-02 1.459462697353922644e-01 -2.075942993164062500e+00 -2.793631639681817713e+00 1.415409528837334996e+01 3.568366072034760542e-05
1.186208890035051589e+00 4.897251466238471407e-01 1.284083536511960588e+01 3.751868730795954177e-01 -1.114057383119043676e+00 6.039215905890902292e+00 1.720813876991021674e-02 4.403020658647287255e-02 6.175651078099443358e-01 1.787652961874545629e-02 1.369246189704129701e-01 2.686268888868651936e-02 1.369246189704129701e-01 -3.099533081054687500e+00 -2.576046057462911154e+00 1.415409528837334996e+01 1.593771631355352003e-05
1.186299103022816492e+00 4.630349262634517182e-01 1.285736743788001135e+01 2.643884561354968854e-01 -1.103310819902949991e+00 5.319114602821649385e+00 3.304771770358343880e-02 2.117411666972001186e-02 2.352609851637460281e+00 1.676354925063590351e-02 1.434639413400251584e-01 2.724485540206787737e-02 1.434639413400251584e-01 -2.798736572265625000e+00 -3.027953960812953316e+00 1.415409528837334996e+01 1.370248222708174768e-05
1.185816648236370341e+00 3.244241813942665420e-01 1.504579912564315158e+01 -2.435188833456296997e+00 -1.036177797747909191e+00 5.553428065105309841e+00 1.397703765913359091e-02 4.337070437284046287e-02 1.328477713333131138e+00 1.671264663814691492e-02 1.389956798314819775e-01 2.692474266065437299e-02 1.389956798314819775e-01 -1.412322998046875000e+00 -3.047978179978857671e+00 1.415409528837334996e+01 5.372972335530105926e-05
1.185783395826076170e+00 3.090248162684612332e-01 1.498883449961440917e+01 -2.046261775451642784e+00 -1.008652195421070985e+00 5.743616890598986835e+00 1.440757507387198377e-02 2.219423742391956125e-02 1.045811613827442699e+01 1.890062620820170611e-02 1.451985234721215878e-01 2.759798419696000635e-02 1.451985234721215878e-01 -2.165359497070312500e+00 -2.951838409326440260e+00 1.415409528837334996e+01 2.785659179409969907e-05
1.185903770405787538e+00 4.582198850368826570e-01 1.311102587212896253e+01 -2.019855155384120415e-02 -1.112320264734449671e+00 5.736993669376071026e+00 1.124243413849635408e-02 2.407633451526160553e-02 4.450249186411816105e+00 2.065299002293923686e-02 1.362459998033669351e-01 2.662517220016458186e-02 1.362459998033669351e-01 -1.908126831054687500e+00 -2.793143073379000807e+00 1.415409528837334996e+01 4.222437367411393708e-05
1.186474235503751196e+00 4.252710331422637213e-01 1.280148869617911345e+01 4.121504791544015056e-01 -1.116003809945246505e+00 5.756061942541405685e+00 1.994419961027324092e-02 8.843514287987051109e-03 3.668583970478593859e+00 2.198997547543576556e-02 1.557498284313705295e-01 2.584870337983000144e-02 1.557498284313705295e-01 -3.173858642578125000e+00 -2.825211266529700893e+00 1.415409528837334996e+01 1.153282854717123643e-05
1.186188984710635719e+00 3.841825839160764589e-01 1.378957875230620544e+01 -8.235601620806360934e-01 -1.074230569800358026e+00 5.275025837018418429e+00 1.398573769601826541e-02 4.759863078462400754e-02 6.149270964708222209e+00 1.915730643746047304e-02 1.423580741319021570e-01 2.733109599648834639e-02 1.423580741319021570e-01 -1.186630249023437500e+00 -3.151913242709575513e+00 1.415409528837334996e+01 6.068666835480060934e-05
1.186898902920989096e+00 5.871309702029192668e-01 1.255532386401270806e+01 1.747317247526519290e+00 -1.139971633827776332e+00 5.542030566114431345e+00 3.602119685499712703e-02 3.131194014054763768e-03 7.149615719822030258e+00 2.164465017133111735e-02 1.377937548470598017e-01 2.558267437548125689e-02 1.377937548470598017e-01 -2.239852905273437500e+00 -2.679872973932051483e+00 1.415409528837334996e+01 3.393821463148465615e-05
1.186305044556504429e+00 4.916183321191922584e-01 1.280995180494953090e+01 4.212687689291521043e-01 -1.114147397975816745e+00 4.972282467738665446e+00 3.521997909416264144e-02 1.105205424488092669e-02 3.906024837554204598e+00 1.754566599092096182e-02 1.376671365987967022e-01 2.687241401076490011e-02 1.376671365987967022e-01 -3.157882690429687500e+00 -3.191604626570685443e+00 1.415409528837334996e+01 8.123655332319441535e-06
1.186004460258465176e+00 4.171680235358322664e-01 1.345308211382563179e+01 -4.514103862622437791e-01 -1.098927750400923831e+00 5.749081605572977871e+00 2.482486157148772535e-02 4.675432322789387779e-02 1.356273174939819359e+00 2.074515069253230620e-02 1.394571788525451606e-01 2.671331624154928489e-02 1.394571788525451606e-01 -1.350646972656250000e+00 -2.839544051219625054e+00 1.415409528837334996e+01 7.039178106292723694e-05
1.185670658839739433e+00 4.348236235878800149e-01 1.323650419243633536e+01 -2.071304937105136190e-01 -1.121230662930255750e+00 5.466200099172578319e+00 3.789372426578813818e-02 1.390303982523934459e-02 2.614072217435386314e+00 1.952832944066931406e-02 1.396397509331810394e-01 2.572464153276571297e-02 1.396397509331810394e-01 -8.764495849609375000e-01 -2.980623207400486141e+00 1.415409528837334996e+01 9.821851502174286407e-05
1.186674170116285953e+00 3.752767073666103403e-01 1.410502356099013355e+01 -1.228639397986375670e+00 -1.076310763726642472e+00 5.377208118636286116e+00 1.092678202858685457e-02 8.675498472001021838e-03 4.343016374527292278e+00 2.011175807836946064e-02 1.385911187683940282e-01 2.688540019601001752e-02 1.385911187683940282e-01 -6.822814941406250000e-01 -3.101012042185934181e+00 1.415409528837334996e+01 1.057390215738439603e-04
1.186201453640223891e+00 3.854453407656404651e-01 1.367331389160414368e+01 -6.730398755941102706e-01 -1.099221852421029544e+00 5.383091491751472724e+00 1.276567201052707838e-03 3.635356661220127961e-02 7.337401832662420631e+00 1.873631171588681366e-02 1.446377395593900772e-01 2.584241548807715907e-02 1.446377395593900772e-01 -1.513534545898437500e+00 -3.087116796623687875e+00 1.415409528837334996e+01 4.669402403218861011e-05
1.186643117179568607e+00 5.140817958996617421e-01 1.246655008754351179e+01 1.135158063882665047e+00 -1.121982701691044193e+00 5.439597581161399908e+00 2.466434037773276161e-02 4.041481859339329276e-03 7.282848574222219540e+00 2.085283195452112062e-02 1.473131506009875968e-01 2.654095049601125009e-02 1.473131506009875968e-01 -7.848510742187500000e-01 -2.878486589804830409e+00 1.415409528837334996e+01 1.192151531073631622e-04
1.185844833728759484e+00 4.269729957876802207e-01 1.311180468135018629e+01 -3.339742593271299853e-03 -1.120439891150058598e+00 5.242208854314092115e+00 2.251569372351747492e-02 3.008687740503940625e-02 6.158536047984267903e+00 2.040911959768514430e-02 1.458051553302617265e-01 2.562440828466000173e-02 1.458051553302617265e-01 -2.357055664062500000e+00 -3.121667685452176766e+00 1.415409528837334996e+01 1.940526040954535899e-05
1.185841504489485221e+00 5.469604596908406169e-01 1.252402078527202001e+01 1.289268005427403940e+00 -1.119674158899890193e+00 5.772555607811000300e+00 1.134446561757703267e-02 1.952575852134295215e-03 6.607016483475736557e+00 1.977193576892011945e-02 1.398500744487842784e-01 2.680696381105530934e-02 1.398500744487842784e-01 -9.231414794921875000e-01 -2.629165774942391121e+00 1.415409528837334996e+01 1.332144558372992649e-04
1.187207740070501227e+00 4.546025625380712976e-01 1.316401370847334640e+01 -1.662679950609919910e-01 -1.107454245991118968e+00 5.692769484266014146e+00 2.485095742773362620e-02 3.706847808037464637e-02 4.365911440339070637e+00 1.771943024171410835e-02 1.361241543351977556e-01 2.686356287430100021e-02 1.361241543351977556e-01 -7.769012451171875000e-01 -2.822319012797579241e+00 1.415409528837334996e+01 1.271092910761929123e-04
