# mc delta_mc R14 log_alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186370327203537300e+00 5.713492481810421575e-01 1.239081295384953307e+01 -9.716648162436366531e-01 -1.237058453678255621e+00 5.554136878155250479e+00 9.658295080822078965e-03 1.251063118016038089e-02 1.761688269425762066e+00 2.089900410633373923e-02 1.463474898252753453e-01 2.635617088646000084e-02 1.463474898252753453e-01 -5.377349853515625000e-01 -2.706342532029971437e+00 1.420943642874459911e+01 1.123391855563021585e-04
1.186609516487302951e+00 3.289596393508821270e-01 1.502278038375878033e+01 -4.732180585802552297e-01 -1.282494463148846631e+00 5.883990267400928786e+00 3.290822506095168742e-02 1.740174394521304402e-02 9.160331068262994592e+00 1.758967735643470962e-02 1.379250209942746164e-01 2.673229806589377811e-02 1.379250209942746164e-01 -1.841598510742187500e+00 -2.854494601307451251e+00 1.420943642874459911e+01 2.629837480005210664e-05
1.186359396814145262e+00 2.395162856632090109e-01 1.765889271117831427e+01 1.660952028992676577e-01 -1.357516824182875670e+00 5.694194231578557641e+00 4.371758384621164673e-02 3.140993996047512088e-02 3.979086114653905160e+00 1.927586017007969915e-02 1.352016556151645066e-01 2.811150228741900875e-02 1.352016556151645066e-01 -4.150375366210937500e+00 -3.029132622678483600e+00 1.420943642874459911e+01 2.194802940061796781e-06
1.186355289171948879e+00 2.294991711209577179e-01 1.688040163195621801e+01 1.087124191903047765e-01 -1.333347510113032097e+00 5.419683048922548707e+00 4.226586205128966822e-03 5.413158012818723892e-03 1.080312109266933263e+01 1.916567699192266161e-02 1.460494288496855253e-01 2.711224937919494427e-02 1.460494288496855253e-01 -8.941040039062500000e-01 -3.193693436098852700e+00 1.420943642874459911e+01 4.831793489649623580e-05
1.186441027152664862e+00 3.708833281692139883e-01 1.415222248075459177e+01 -5.759097103881366531e-01 -1.255670444587746903e+00 5.343089617333491859e+00 2.099624483857291321e-02 2.983907184962455560e-03 1.754048244504981202e+00 1.858913300794974230e-02 1.390937999987218454e-01 2.636604881393603272e-02 1.390937999987218454e-01 -7.880096435546875000e-01 -3.125758022576940132e+00 1.420943642874459911e+01 5.750273940632144820e-05
1.186492415999367722e+00 2.263013244222405462e-01 1.680250283791632526e+01 1.919668649741481103e-01 -1.324689957764079828e+00 5.656608879342723384e+00 1.875951443622201741e-03 4.727463807586677197e-02 3.725153198008671396e+00 2.267030859440261406e-02 1.477899831628072258e-01 2.731860642930840355e-02 1.477899831628072258e-01 -3.957382202148437500e+00 -3.058367308869916368e+00 1.420943642874459911e+01 2.585323754480411707e-06
1.186226984780282656e+00 2.708047800705276065e-01 1.613951699238604220e+01 -1.940115792082992563e-01 -1.326344294245083155e+00 6.025322889030805484e+00 9.599872795888213586e-03 1.504872742011643776e-02 9.968822838015590548e+00 1.884424821435798370e-02 1.417990158446820192e-01 2.627021370576420808e-02 1.417990158446820192e-01 -2.557876586914062500e+00 -2.821453831308380789e+00 1.420943642874459911e+01 1.328014199554473546e-05
1.186423248082641324e+00 1.950986737105039615e-01 1.730927309209856091e+01 6.177381301125596247e-01 -1.352443521291065043e+00 5.921694861734400739e+00 9.432419214778397371e-03 3.354513716499476356e-02 9.042047578692326226e+00 2.038400565598998126e-02 1.510400171330662511e-01 2.636099900905987392e-02 1.510400171330662511e-01 -2.598831176757812500e+00 -2.924257788139979830e+00 1.420943642874459911e+01 1.150188908053555112e-05
1.186218443255696586e+00 3.560909259055726750e-01 1.442921130331186141e+01 -5.493371212812949711e-01 -1.272049578830877659e+00 5.377594133940320376e+00 3.387696736895665778e-02 3.199254531625065484e-02 1.483263132790637817e+00 1.797681934435143777e-02 1.387353199373673185e-01 2.599209005920744692e-02 1.387353199373673185e-01 -1.399505615234375000e+00 -3.120610366457371665e+00 1.420943642874459911e+01 3.135846582715059604e-05
1.185869603955782337e+00 2.618249546149162832e-01 1.641483121824797564e+01 -1.528269540072112465e-01 -1.324101498825964951e+00 5.331143084523126241e+00 2.300831498543085690e-02 5.151127904031360671e-02 7.510053640776733985e+00 1.803594037833658112e-02 1.413061010247452787e-01 2.706316759339210884e-02 1.413061010247452787e-01 -1.013931274414062500e+00 -3.225608204168293636e+00 1.420943642874459911e+01 4.151524777690648692e-05
1.186339268199069430e+00 2.072425181365749047e-01 1.833383179357627313e+01 1.277187446780191804e+00 -1.399618255780429310e+00 5.696960306442906408e+00 6.178980195549589258e-03 1.115794804615853966e-02 5.490534024801055679e+00 2.231677836308691709e-02 1.387334487905820257e-01 2.658867545833271465e-02 1.387334487905820257e-01 -3.190826416015625000e+00 -3.045783254786509797e+00 1.420943642874459911e+01 5.634963013983428782e-06
1.185697925569465516e+00 4.221597046489042881e-01 1.310166688665431423e+01 -6.553215506644602950e-01 -1.205070030541724790e+00 5.453330175786053502e+00 6.486089852128544379e-03 1.805265845063008454e-02 7.374221116374174656e+00 2.043247979982011284e-02 1.475225115997063075e-01 2.679775829023820638e-02 1.475225115997063075e-01 -8.545379638671875000e-01 -3.004038729715892586e+00 1.420943642874459911e+01 6.076558308814047302e-05
1.185565916993026159e+00 2.476278049345461141e-01 1.678658236056640618e+01 3.559886995544170318e-02 -1.340810026435029112e+00 5.276262075195230494e+00 1.150255426339290808e-02 1.623607293085504869e-03 1.166416552127761008e+01 2.164640002837251581e-02 1.415195449306506648e-01 2.683349953887000094e-02 1.415195449306506648e-01 -2.203002929687500000e+00 -3.267408349059826911e+00 1.420943642874459911e+01 1.212402445057157175e-05
1.185529506073293105e+00 3.693885763376887343e-01 1.366449429440625174e+01 -6.175026152153517689e-01 -1.199924355130483233e+00 5.518935206949145744e+00 4.141366828066407602e-02 3.684918476843723062e-02 9.595916867692849905e+00 1.666971614935000914e-02 1.499509072130099652e-01 2.775546966375547903e-02 1.499509072130099652e-01 -5.776046752929687500e+00 -3.025589531510606278e+00 1.420943642874459911e+01 4.334252073154851121e-07
1.186809368325434155e+00 3.177156975114030502e-01 1.503291540402361370e+01 -3.326065238421345160e-01 -1.311862172728857079e+00 5.988529051934663450e+00 3.127936230144441609e-02 1.323751007310841089e-02 7.751605660364631945e+00 2.242215356859700651e-02 1.417529447267144027e-01 2.471041975153741646e-02 1.417529447267144027e-01 -5.214218139648437500e+00 -2.805262476295625973e+00 1.420943642874459911e+01 9.475454628329551411e-07
1.186445437042932038e+00 3.286617198865187106e-01 1.520727993434581116e+01 -4.580342789675606596e-01 -1.299142804751987068e+00 6.267622367423210328e+00 2.679901422114523007e-02 2.789958396037368199e-02 6.929304969384338264e+00 1.803080872545440375e-02 1.349801625683406670e-01 2.635530063995953493e-02 1.349801625683406670e-01 -5.168884277343750000e+00 -2.641225781693645303e+00 1.420943642874459911e+01 1.168230482225910385e-06
1.186022625258676966e+00 2.948794473297098317e-01 1.608282908284164847e+01 -3.122941776773469069e-01 -1.310711451579932074e+00 5.788656031274400426e+00 1.483904292731307896e-02 2.324567334903111099e-02 3.536619400445122796e+00 1.809845000306596272e-02 1.343042785048111920e-01 2.767731238267700372e-02 1.343042785048111920e-01 -3.046371459960937500e+00 -2.937273478789423464e+00 1.420943642874459911e+01 7.256918690145035507e-06
1.186154607440329967e+00 2.168983569222649455e-01 1.680089255110553381e+01 2.444287689545508457e-01 -1.338528295728620199e+00 5.773141375726106972e+00 2.552778004002623918e-02 1.185113848831759187e-02 9.406953682387234394e+00 2.171919024834330011e-02 1.503392697814608381e-01 2.621370056899076026e-02 1.503392697814608381e-01 -1.834869384765625000e+00 -2.997324069470371555e+00 1.420943642874459911e+01 2.295203951727518057e-05
1.186851972339377337e+00 4.901308147639351076e-01 1.267147539778992105e+01 -8.709596990535709571e-01 -1.215765188570959721e+00 5.762475717058404001e+00 1.105917652528829592e-02 1.872995195943162258e-02 5.285496874331180095e+00 1.758278237090327156e-02 1.436201852642292609e-01 2.650765797521779932e-02 1.436201852642292609e-01 -1.757720947265625000e+00 -2.730948525478506639e+00 1.420943642874459911e+01 3.236024884012574619e-05
1.185666457743465907e+00 4.877607300484503305e-01 1.275242645043473289e+01 -8.131459573858911272e-01 -1.211418551195940774e+00 5.511653255014426378e+00 3.479571325977326435e-02 3.702607452764473950e-02 1.148944773918291951e+01 1.992090304015775235e-02 1.405626125068095700e-01 2.706503011384865306e-02 1.405626125068095700e-01 -4.199371337890625000e-01 -2.879704802878830794e+00 1.420943642874459911e+01 1.062673743766840090e-04
1.186663699276597983e+00 2.839747261955427593e-01 1.590204370979791904e+01 -2.796777477580398852e-01 -1.323386941315660925e+00 5.861895153542393544e+00 2.442831173489764564e-03 4.243547546278622629e-02 7.591565388698394701e-01 1.807002446901182988e-02 1.405719556628733935e-01 2.601723890249626678e-02 1.405719556628733935e-01 -1.896118164062500000e+00 -2.903474847422781391e+00 1.420943642874459911e+01 2.371261637892950737e-05
1.186479881173858164e+00 3.151430405505719068e-01 1.527193800474092633e+01 -3.337318335248110612e-01 -1.322326669579347858e+00 5.432941169700058914e+00 3.431004409661915500e-02 5.120389794393244258e-03 3.652217912248880261e+00 2.166310964435476730e-02 1.388163303941275517e-01 2.484772029731539822e-02 1.388163303941275517e-01 -3.914962768554687500e+00 -3.125268986096056079e+00 1.420943642874459911e+01 2.522797740054217804e-06
1.186948873206540744e+00 2.468143334760534158e-01 1.701577393613135314e+01 -6.269515800690794727e-02 -1.333403061824894653e+00 4.985744528097594497e+00 1.851151515803778000e-02 2.314072215830383084e-02 8.846798858361303530e+00 1.616660632850676696e-02 1.395176218424843961e-01 2.795025319815424777e-02 1.395176218424843961e-01 -5.077392578125000000e+00 -3.439544789320552187e+00 1.420943642874459911e+01 5.761788789321645443e-07
1.186699628129409767e+00 3.096641800214148255e-01 1.501792901626281740e+01 -2.783438644946720775e-01 -1.295284454578495392e+00 5.497033189221910199e+00 7.879725453045395220e-03 6.804520817495995910e-03 3.946037871728384605e+00 2.395561999708599801e-02 1.447083898255434598e-01 2.538908843219647368e-02 1.447083898255434598e-01 -4.161315917968750000e+00 -3.092372853979183933e+00 1.420943642874459911e+01 2.037882915985015852e-06
1.186526469736866041e+00 3.331487527322555819e-01 1.511989468312518348e+01 -4.209908710831984369e-01 -1.296840276241070233e+00 5.576184598070638820e+00 3.226930795643495609e-02 3.295043694842486603e-02 9.747402556588583566e-01 2.035333136342796709e-02 1.347816001767104810e-01 2.631445441999118520e-02 1.347816001767104810e-01 -1.718933105468750000e+00 -3.026520912658471563e+00 1.420943642874459911e+01 2.503178047421154975e-05
1.185599299765779158e+00 2.296332724162432060e-01 1.614218477589815492e+01 6.039540441066715282e-02 -1.296162861978948699e+00 5.397519771006019873e+00 3.190506505294746220e-02 2.141743419568980372e-02 6.567085002439709385e+00 2.127154985874458309e-02 1.539341897080739319e-01 2.697202943980243559e-02 1.539341897080739319e-01 -2.884582519531250000e+00 -3.207188610362455172e+00 1.420943642874459911e+01 6.513188522758647001e-06
1.185931746094406325e+00 2.937288178705111941e-01 1.613032086608818005e+01 -3.232793576360234455e-01 -1.322505883065515642e+00 5.582021750021525897e+00 1.128976278151078844e-02 2.890091837227252644e-02 1.076491842130358734e+01 1.737577607838595301e-02 1.340706069465197325e-01 2.705894702902771065e-02 1.340706069465197325e-01 -1.717041015625000000e+00 -3.056555889027167794e+00 1.420943642874459911e+01 2.433713443642702179e-05
1.186026152268446543e+00 4.342928233072097521e-01 1.308340483583072000e+01 -7.229078553166943255e-01 -1.210719826321232206e+00 5.662417764836772172e+00 5.687794641125220978e-03 3.859237740832177632e-02 6.315837799251021956e+00 1.869146692175055122e-02 1.444691035811236368e-01 2.677912116187136302e-02 1.444691035811236368e-01 -6.363067626953125000e-01 -2.867704394638781462e+00 1.420943642874459911e+01 8.662505542312594602e-05
1.186837806913748627e+00 3.436852669389546810e-01 1.488658887064726244e+01 -4.518976074238711949e-01 -1.276716573102246288e+00 5.612314232559091565e+00 4.325044557063547311e-03 2.829954166145222036e-02 3.996601885208335148e+00 2.055995006949458762e-02 1.349509759876840187e-01 2.701191888235232944e-02 1.349509759876840187e-01 -2.249450683593750000e+00 -2.995774601942140514e+00 1.420943642874459911e+01 1.518601546424924891e-05
1.185609988050150720e+00 2.480275222424212778e-01 1.678491962609323451e+01 -1.309781974747814548e-02 -1.338489393200298361e+00 5.525163616515873954e+00 3.386226967466825222e-02 1.488946298764963656e-02 4.679887052789990953e+00 1.946552833719097930e-02 1.414204933131018027e-01 2.698111405680693464e-02 1.414204933131018027e-01 -2.761535644531250000e-01 -3.121766469753215034e+00 1.420943642874459911e+01 9.632040829000962953e-05
1.186341559991895167e+00 2.615303264233115321e-01 1.656202463073639208e+01 -1.456004849731602491e-01 -1.338859274684212952e+00 5.540806975833805659e+00 1.509532379129763235e-02 3.770416816312950614e-02 9.629012997027263765e+00 1.782258750291818711e-02 1.397600263988034719e-01 2.659343600059142082e-02 1.397600263988034719e-01 -3.967590332031250000e-01 -3.103266930230150322e+00 1.420943642874459911e+01 8.697096185996689430e-05
1.186776371493667215e+00 2.923677274902239942e-01 1.525831195724478562e+01 -2.860908268551463074e-01 -1.295569966517420513e+00 4.987513878611156137e+00 1.156515038392385078e-02 1.554352011314219864e-02 9.093970336013111222e+00 2.028166299952594356e-02 1.467751140959803191e-01 2.571949205842462283e-02 1.467751140959803191e-01 -3.777557373046875000e+00 -3.406824001439274330e+00 1.420943642874459911e+01 2.184132839900071383e-06
1.186961083501042680e+00 2.519914090157908682e-01 1.655455674612528583e+01 -3.404661527815477928e-02 -1.329087065846298099e+00 5.566063608987487754e+00 3.927371479891985512e-02 2.639232318191224100e-02 1.134348089111153612e+01 2.068054858424375059e-02 1.429665279501877162e-01 2.692052604276104141e-02 1.429665279501877162e-01 -5.993041992187500000e-01 -3.094443160501563206e+00 1.420943642874459911e+01 7.165428054576710717e-05
1.186251942628641975e+00 4.065916937887606997e-01 1.340141143160157000e+01 -6.932546429217548711e-01 -1.210694786503977660e+00 5.695006294316819151e+00 4.909234491470938766e-03 2.053709287777528980e-02 1.090285177750016032e+01 1.732910333590444163e-02 1.443927209788044008e-01 2.721380821905040534e-02 1.443927209788044008e-01 -2.168502807617187500e+00 -2.882810130348261168e+00 1.420943642874459911e+01 1.843566892606678906e-05
1.186500229746951351e+00 2.500455859524097768e-01 1.660268057610425529e+01 -4.993323063230659109e-02 -1.341966080274954898e+00 5.835815076088429976e+00 5.284981733554964395e-02 2.129214904576422554e-02 1.424306615924676445e+00 1.923065986850661102e-02 1.429529428417335435e-01 2.624241233811879653e-02 1.429529428417335435e-01 -1.072937011718750000e+00 -2.941794878406471803e+00 1.420943642874459911e+01 5.198048525170975237e-05
1.186233235188520752e+00 3.508911014904018688e-01 1.435645009029320818e+01 -4.660328417987312788e-01 -1.264702039355864116e+00 5.721081804375833357e+00 4.395680088674563252e-02 1.662083693837385079e-02 2.693336620165581730e-01 2.107836661350676738e-02 1.419809891711002470e-01 2.600032856829299216e-02 1.419809891711002470e-01 -9.691009521484375000e-01 -2.927094341066413641e+00 1.420943642874459911e+01 5.852212930546275344e-05
1.185883530351805826e+00 4.271491774829617727e-01 1.310704239524226367e+01 -6.430649254647715640e-01 -1.220684852493327144e+00 5.717034480575939881e+00 4.402177742837486141e-02 4.611603635464295477e-03 2.204316614344064451e+00 2.161426737501892514e-02 1.459026692773450762e-01 2.603805949017707483e-02 1.459026692773450762e-01 -1.207977294921875000e+00 -2.845628287468898954e+00 1.420943642874459911e+01 4.999858336158120040e-05
1.186034626355270127e+00 2.289682869920037500e-01 1.720372835150806168e+01 1.700345779562758286e-01 -1.345682895596572504e+00 5.381513167482765425e+00 6.475873487175340913e-03 6.239317698734405705e-03 6.799438290779936445e+00 1.926828323708770427e-02 1.428550164536361855e-01 2.732230547011462590e-02 1.428550164536361855e-01 -8.552551269531250000e-01 -3.216562333389788808e+00 1.420943642874459911e+01 4.909625673442955191e-05
1.186717167604968148e+00 4.494595420455644863e-01 1.302387536148372504e+01 -7.263510099596854896e-01 -1.247894752370692251e+00 5.267660816247871303e+00 2.282984971536835064e-02 9.417504436103684567e-03 8.091259949356080838e+00 2.009993565077716760e-02 1.419838309410841326e-01 2.479506125470966327e-02 1.419838309410841326e-01 -4.540008544921875000e+00 -3.076644235285677542e+00 1.420943642874459911e+01 1.417574729482229525e-06
1.186138006799636990e+00 3.892712099054502772e-01 1.347595344373550219e+01 -6.097415090946349814e-01 -1.230489474803584837e+00 5.486350727189044818e+00 4.838962656807409279e-03 1.990811203144558436e-02 6.703121335631962552e+00 1.904038592735423155e-02 1.480951633317897365e-01 2.573616423803638809e-02 1.480951633317897365e-01 -1.982681274414062500e+00 -3.022825632153473663e+00 1.420943642874459911e+01 1.929977326822798937e-05
1.185648912451228609e+00 3.118134851791267703e-01 1.553362647572946109e+01 -3.761894220134217592e-01 -1.317126804251769201e+00 5.624579636859282417e+00 3.245582361192753812e-02 2.545728608639082416e-02 9.672936420931309343e+00 1.881867683602409663e-02 1.358766648568651147e-01 2.593616798071729165e-02 1.358766648568651147e-01 -8.161468505859375000e-01 -3.017817730214949368e+00 1.420943642874459911e+01 6.227970895892070860e-05
1.185562916210143758e+00 3.789640966687206625e-01 1.404606147078188982e+01 -5.830147787565960193e-01 -1.252535205418259689e+00 5.712530565910281410e+00 3.734959864446542321e-02 1.818262768058914736e-02 6.581010431206178346e+00 1.919361027377454107e-02 1.382679032211461267e-01 2.641218768315104631e-02 1.382679032211461267e-01 -4.205322265625000000e-01 -2.904172956371859016e+00 1.420943642874459911e+01 1.036370686898602749e-04
1.185623828852260475e+00 4.056436631836647377e-01 1.368496179215875230e+01 -6.586157172921652814e-01 -1.222348206727092768e+00 5.382080920420110992e+00 3.524342629855196918e-02 1.804820798439086757e-02 6.427702691495809084e+00 1.878971121361532395e-02 1.372861680697259334e-01 2.767298408011434688e-02 1.372861680697259334e-01 -1.752044677734375000e+00 -3.065460561919691962e+00 1.420943642874459911e+01 2.329165204388205767e-05
1.186253844088025033e+00 4.214572542695283475e-01 1.325893988036461479e+01 -6.913974757728856835e-01 -1.206995846229701908e+00 5.361446941448030579e+00 2.356032355011734858e-02 6.675216381152225542e-03 6.976505180928557870e+00 1.884297076297328233e-02 1.434541191210265687e-01 2.733417381613513844e-02 1.434541191210265687e-01 -9.013824462890625000e-01 -3.058067666252465067e+00 1.420943642874459911e+01 5.493497110171398877e-05
1.186482882108531589e+00 2.140159886849497817e-01 1.792264098317180654e+01 5.319633212142562684e-01 -1.362393445574760387e+00 5.281660186547675551e+00 3.164874136318941017e-02 2.138306131731794457e-02 7.153103983030264068e+00 1.812708034321995967e-02 1.404216358300331979e-01 2.797744534694410548e-02 1.404216358300331979e-01 -2.362899780273437500e+00 -3.283130789903879965e+00 1.420943642874459911e+01 1.017129649739707531e-05
1.186645996263290925e+00 3.008536391685739941e-01 1.520822832642254951e+01 -3.062118115109118133e-01 -1.287626169658655062e+00 5.711233167273702449e+00 3.603665390386369405e-02 1.985312199253976700e-02 4.769013234600048001e+00 2.077555736683788651e-02 1.447087802762982989e-01 2.626954622477688586e-02 1.447087802762982989e-01 -6.819610595703125000e-01 -2.976192522195271195e+00 1.420943642874459911e+01 7.425066047159455942e-05
1.185694325292925289e+00 5.006430905510655949e-01 1.273879525251690836e+01 -8.509412226455139727e-01 -1.220721285239181553e+00 5.477648051229531134e+00 8.470729071011358011e-03 2.937193243511388840e-03 5.174129516337583112e+00 1.952555208724016111e-02 1.380443079260926798e-01 2.681818023180179353e-02 1.380443079260926798e-01 -3.211975097656250000e-01 -2.879192636626799473e+00 1.420943642874459911e+01 1.173557721143236393e-04
1.186513912227659784e+00 2.797864362582156983e-01 1.581811747351249586e+01 -2.255589608175081473e-01 -1.296367275257545915e+00 5.521180956017309960e+00 8.192010825704264948e-03 3.361604446252502987e-02 1.176299707805103445e+01 1.988448785254857618e-02 1.430400049102616977e-01 2.728366594939982473e-02 1.430400049102616977e-01 -7.097320556640625000e-01 -3.101682944287382782e+00 1.420943642874459911e+01 6.370004408803376424e-05
1.186165810159034661e+00 4.011117347053336224e-01 1.349735748083604570e+01 -6.339099206511688012e-01 -1.225071015769976457e+00 4.834669032294074853e+00 2.952541694468169969e-02 3.714783663433794680e-02 2.790780500446317980e+00 1.930044716742426725e-02 1.436993327008747601e-01 2.655251880943818726e-02 1.436993327008747601e-01 -3.486328125000000000e+00 -3.396317692193767446e+00 1.420943642874459911e+01 2.953392286904314542e-06
1.186637985375687654e+00 1.987491881804360205e-01 1.784866275160337423e+01 9.100634847789678128e-01 -1.363850183975433339e+00 5.531999735683054809e+00 2.805837415285544409e-02 9.164870242793977939e-03 4.676144598006602315e+00 1.989188234404856356e-02 1.452608868234539496e-01 2.732671063774227277e-02 1.452608868234539496e-01 -9.658508300781250000e-01 -3.144769022761861876e+00 1.420943642874459911e+01 4.722769135489757278e-05
1.186601926347493619e+00 2.990363392037356793e-01 1.495515709211388256e+01 -3.678126946209564485e-01 -1.275639699556655238e+00 5.727764729457938131e+00 1.703870769376501781e-02 1.535854381665321955e-02 1.145040164509346869e+00 1.805376604937273394e-02 1.491551086708313711e-01 2.599992785025675643e-02 1.491551086708313711e-01 -3.111038208007812500e+00 -2.968224050843127682e+00 1.420943642874459911e+01 6.595172854768095377e-06
1.186420251207050081e+00 2.025673088193891136e-01 1.656792210536486820e+01 2.451161045326876176e-01 -1.314256264587258860e+00 4.927505499062998950e+00 3.708304625522886727e-02 5.907460639628747678e-02 5.206773536563927607e+00 1.847942327376881147e-02 1.564472655904742826e-01 2.649792399397139092e-02 1.564472655904742826e-01 -7.817062377929687500e+00 -3.500177827019729015e+00 1.420943642874459911e+01 3.502686465660329410e-08
1.186010521199414303e+00 4.261941961470953055e-01 1.323937751791839545e+01 -7.159496810226037011e-01 -1.212094282124983602e+00 5.586560695744271499e+00 7.833545903051198842e-03 3.144521817070119411e-03 1.166416022952479281e+01 1.826954676390290383e-02 1.424215498880549990e-01 2.709670685416264851e-02 1.424215498880549990e-01 -6.335906982421875000e-01 -2.921599342316430814e+00 1.420943642874459911e+01 8.230321852027097120e-05
1.185859272195295189e+00 2.673379437275549275e-01 1.651358739936324582e+01 -1.647792229978326528e-01 -1.328068503628604180e+00 5.738562577180942093e+00 1.114292575444494806e-03 3.311467426956120341e-02 1.598663689375503072e+00 1.832095228367145237e-02 1.383477437490305828e-01 2.726527286732020189e-02 1.383477437490305828e-01 -1.002899169921875000e+00 -2.986117333941217922e+00 1.420943642874459911e+01 5.333451863825656959e-05
1.185538179571776540e+00 5.082599924554694892e-01 1.277757745198010753e+01 -9.170756390626338961e-01 -1.234394189270171083e+00 5.656106387317873185e+00 1.999489134593200601e-02 3.527105525632753119e-02 4.500044147318387644e+00 1.748649085915519180e-02 1.346605155718035851e-01 2.635159172595431115e-02 1.346605155718035851e-01 -1.223220825195312500e+00 -2.763926254805275207e+00 1.420943642874459911e+01 5.343431671348190088e-05
1.185577600972859136e+00 4.781131538554290739e-01 1.273070087082764879e+01 -8.327655043263842982e-01 -1.221137621351097824e+00 5.319839383348139883e+00 1.468932903165543966e-02 7.864645820993309763e-03 6.491012346340009564e+00 1.807266686343274656e-02 1.437370326598135239e-01 2.608309452299872877e-02 1.437370326598135239e-01 -1.680648803710937500e+00 -3.006262085658500283e+00 1.420943642874459911e+01 2.654096438493108408e-05
1.186409071040990248e+00 4.349341324683136945e-01 1.298110907780026047e+01 -6.797778614004464925e-01 -1.195929097213818570e+00 5.383522805942797085e+00 2.031475401016814408e-03 1.791469143402633218e-02 7.441692790152915293e+00 2.062939265300042790e-02 1.475039989547201058e-01 2.725771683236441478e-02 1.475039989547201058e-01 -1.544219970703125000e+00 -3.028059701782855662e+00 1.420943642874459911e+01 2.976462423585070859e-05
1.186606512400028679e+00 2.246617710710976379e-01 1.813934919823094560e+01 4.641754732907114600e-01 -1.385193368963353100e+00 6.039740211960391569e+00 2.834478270043927495e-02 1.296496283300853716e-02 1.261335950254532356e+01 1.897881798148401411e-02 1.353707883458423744e-01 2.732404350951881875e-02 1.353707883458423744e-01 -4.207458496093750000e+00 -2.842325621283853909e+00 1.420943642874459911e+01 2.498813794999025352e-06
1.186427286173515228e+00 2.198560281862028121e-01 1.764572697310049421e+01 3.534683686834769190e-01 -1.382317097293449759e+00 5.344700855005799944e+00 1.885622224012206694e-02 1.305043377574080510e-02 5.529159380122592005e+00 1.884260399375702402e-02 1.412796688364109654e-01 2.610693343067964703e-02 1.412796688364109654e-01 -9.888916015625000000e-01 -3.242952185040194557e+00 1.420943642874459911e+01 4.183596883865298914e-05
1.185690363937873970e+00 2.528102527030035573e-01 1.598399852307875335e+01 -6.164539506917698919e-02 -1.314515766535694796e+00 5.575743071293922881e+00 5.928747969598947842e-03 2.168087956860971716e-04 2.842525725154638749e+00 2.172266361965918477e-02 1.492180028942280412e-01 2.599136939468315796e-02 1.492180028942280412e-01 -1.373550415039062500e+00 -3.089397889174027689e+00 1.420943642874459911e+01 3.320338904681725031e-05
1.185671069465748184e+00 2.590913681222456466e-01 1.589903957492775888e+01 -1.399207652456402329e-01 -1.318223185042432632e+00 6.076074300879938050e+00 1.132238388890763683e-02 6.997633950028586680e-03 1.424602531320261889e+01 1.962128583769300744e-02 1.483760992778585530e-01 2.566302176264348769e-02 1.483760992778585530e-01 -3.952346801757812500e+00 -2.801615632169662362e+00 1.420943642874459911e+01 3.358981559448081345e-06
1.185708371019496887e+00 4.693489526529998623e-01 1.303258286272335198e+01 -8.315364006231283911e-01 -1.217316645952150722e+00 5.545355118192847321e+00 4.037989577581024836e-02 2.340586186672021646e-02 3.787114639976396191e+00 1.756105629457957798e-02 1.354416468937045259e-01 2.728911547865442086e-02 1.354416468937045259e-01 -1.344345092773437500e+00 -2.887592910810301561e+00 1.420943642874459911e+01 4.183202736564973985e-05
1.186137637051221105e+00 5.866315876558028108e-01 1.239742291181968881e+01 -1.029021807701806956e+00 -1.253169203448803337e+00 5.850959758596797400e+00 1.292478814246975430e-02 5.404018813903352370e-02 1.663335119188461331e+00 1.983447287584911081e-02 1.467948144354060958e-01 2.576214136721601336e-02 1.467948144354060958e-01 -1.684371948242187500e+00 -2.504836702846099161e+00 1.420943642874459911e+01 4.365822099773542588e-05
1.186324034234349067e+00 4.187287010600540538e-01 1.346438024982669468e+01 -7.151041690982946619e-01 -1.225275918766755234e+00 5.258669033629482570e+00 7.560825923596511955e-03 1.170711800405176486e-02 1.088656070259410491e+01 1.768572457998031366e-02 1.387273465458767063e-01 2.697554881891073633e-02 1.387273465458767063e-01 -1.407241821289062500e+00 -3.121741087343984589e+00 1.420943642874459911e+01 3.108164170501554374e-05
1.186008876219048380e+00 2.946994041041647860e-01 1.511504482573736396e+01 -3.295853621064392946e-01 -1.283160169579257825e+00 5.505441061853458606e+00 1.377112845872967284e-02 2.519000816760456202e-02 8.333009475786305131e+00 1.885677960914176540e-02 1.479985030737742679e-01 2.602765827860861747e-02 1.479985030737742679e-01 -1.535125732421875000e+00 -3.100023402191157906e+00 1.420943642874459911e+01 2.795094809223858958e-05
1.185643576944850119e+00 4.413509647906135869e-01 1.318557241299086336e+01 -7.302743628974334156e-01 -1.238522113129648217e+00 5.952526356475770442e+00 2.879817123257352382e-02 1.729839858807773190e-02 8.927661728694280541e+00 1.917823016321088675e-02 1.390737286080345747e-01 2.576019976479940535e-02 1.390737286080345747e-01 -2.301635742187500000e+00 -2.694156562528559729e+00 1.420943642874459911e+01 1.948817653100822270e-05
1.186693933359648678e+00 2.445389538154593423e-01 1.671467608489195555e+01 -2.790160020758780668e-02 -1.330566057978611161e+00 5.576340989282172700e+00 3.020561058596327175e-02 5.538213182330113671e-02 4.183794006027109269e+00 1.836647373687550627e-02 1.434279313885803431e-01 2.714711086490688430e-02 1.434279313885803431e-01 -8.242950439453125000e-01 -3.093468833856829470e+00 1.420943642874459911e+01 5.727340482797897887e-05
