# mc delta_mc R14 log_alpha_dyn log_f_disk beta_phi theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186118250377012906e+00 3.896499251280921561e-01 1.121524712419223313e+01 1.436841766521012698e+00 -1.087324220453193879e+00 7.617213792519603732e-01 5.985515041999042829e+00 9.883799965899452838e-03 1.334160254266014006e-02 7.109642385582751523e+00 2.008792936689711775e-02 1.484151901377201155e-01 2.669348715654932397e-02 1.484151901377201155e-01 -2.943359375000000000e+00 -3.312984621759901049e+00 1.404502199508288562e+01 2.410113796413944663e-05
1.186133734785449034e+00 3.462985254494506671e-01 1.146865192169998338e+01 1.079147146363583554e+00 -1.058637061287231340e+00 9.072109012907689785e-01 5.626058624916519868e+00 8.428651160419051852e-03 7.786095948181377853e-03 7.697477259349936318e+00 1.779754108997306725e-02 1.367207418528550156e-01 2.674924405830495650e-02 1.367207418528550156e-01 -3.833312988281250000e-01 -3.561369885007227509e+00 1.404502199508288562e+01 2.432043096986628578e-04
1.186518670996289826e+00 4.337038449321697908e-01 1.312559329561531563e+01 -2.813789046841949637e-02 -1.108361323904994089e+00 -3.133081174752520848e-02 5.876676269180305390e+00 3.228275828140532482e-05 8.028126182870149591e-03 8.303791489238925294e-01 2.046436668216088453e-02 1.457692928163015211e-01 2.647077844965426557e-02 1.457692928163015211e-01 -1.551376342773437500e+00 -3.321449379162740634e+00 1.404502199508288562e+01 9.613729563606373001e-05
1.185681546238456230e+00 3.954948649483658873e-01 1.079187797148688333e+01 1.629936409261342423e+00 -1.078141609154127600e+00 9.658735807173242094e-01 5.046529492437195508e+00 9.898854243334087588e-03 2.722342199325220036e-02 3.225802787948468975e+00 1.922639961249688126e-02 1.439903323808034985e-01 2.744701225907506328e-02 1.439903323808034985e-01 -2.574890136718750000e+00 -3.850852352716763072e+00 1.404502199508288562e+01 2.034551643755691620e-05
1.185715504199321924e+00 2.479332148621483656e-01 9.265760610976085943e+00 1.094697019782439495e+00 -9.469045899045351877e-01 1.425507120737864009e+00 5.548656450670150342e+00 2.123295466056349112e-02 3.216331880795295778e-02 2.747499520438236864e+00 1.930272364498656495e-02 1.471249986870237780e-01 2.523219784990562986e-02 1.471249986870237780e-01 -2.696426391601562500e+00 -3.683510267279715755e+00 1.404502199508288562e+01 2.129913359697020448e-05
1.186788692814507939e+00 3.951506067786091925e-01 9.887737288423506854e+00 1.928469180259205995e+00 -1.090473338340542719e+00 1.405415502624179247e+00 5.901429706193633606e+00 4.195022842271452224e-02 9.284567036144291199e-04 1.101817557414012505e+01 2.040848589130307353e-02 1.366545602775780244e-01 2.665896251436818132e-02 1.366545602775780244e-01 -2.570800781250000000e+00 -3.353574229742110724e+00 1.404502199508288562e+01 3.358998790607270869e-05
1.186649927049693964e+00 3.397118120785390660e-01 1.090933505348110089e+01 1.281672809833996673e+00 -1.045419137262288078e+00 1.046985260143437291e+00 5.560279831974036746e+00 7.924495263800268238e-03 2.666162598920536128e-02 4.107375905073840983e+00 1.951270868900335451e-02 1.390681832131870632e-01 2.722653800864686599e-02 1.390681832131870632e-01 -4.614257812500000000e-01 -3.604986708177347232e+00 1.404502199508288562e+01 2.153340547074395015e-04
1.186508889879714701e+00 3.780538186963170455e-01 1.140440696380667340e+01 1.320420959718650256e+00 -1.096696928746129451e+00 7.835149757648066648e-01 5.220731601495147700e+00 1.208619225574520707e-02 4.673773013261704051e-02 9.810718855676645589e+00 2.152381077166327580e-02 1.434560641497139299e-01 2.574912641484318129e-02 1.434560641497139299e-01 -2.441223144531250000e+00 -3.765604539280937857e+00 1.404502199508288562e+01 2.532457759832152440e-05
1.185939988517047405e+00 4.200492103752606066e-01 9.998390170500302432e+00 2.102791229643705684e+00 -1.096243810595285639e+00 1.301371221635745368e+00 5.404711058738855378e+00 1.179470995909938542e-02 1.787670162584967595e-02 1.651578317068206569e+00 1.955077414704157329e-02 1.415476718323615823e-01 2.694421347512305359e-02 1.415476718323615823e-01 -4.562072753906250000e-01 -3.610128614264724867e+00 1.404502199508288562e+01 2.153505498786884573e-04
1.185551839683556041e+00 4.884394111271031513e-01 1.247754197065973081e+01 9.007359209223153584e-01 -1.117024896903077380e+00 1.546223219512129488e-01 5.594460240544288254e+00 2.830421605040540911e-02 1.267741189408673984e-04 1.211767688819509470e+00 1.803318839362896830e-02 1.401002052570908263e-01 2.667380852872041838e-02 1.401002052570908263e-01 -2.886199951171875000e-01 -3.406269626042005783e+00 1.404502199508288562e+01 3.122216753405049859e-04
1.186212360097703478e+00 4.577341874736384764e-01 1.029759240845623935e+01 2.424332059433451647e+00 -1.135790557160325953e+00 1.326937263166213299e+00 5.227498654796502109e+00 7.387376980170608058e-03 1.981422332206262890e-02 9.166666258753359386e+00 2.111697909672913612e-02 1.332945363701050490e-01 2.521583252798589164e-02 1.332945363701050490e-01 -5.806533813476562500e+00 -3.664791507773035306e+00 1.404502199508288562e+01 9.678073146059387098e-07
