# mc delta_mc R14 alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185556057277105779e+00 4.473469588352115001e-02 1.631117654568432229e+01 1.122589330292423027e+00 7.429673245651282620e+00 5.982445530146792478e+00 7.857366240605281882e-02 7.563695620375070205e-02 6.524878365322649643e+00 2.134412948728102444e-02 1.818090348646773657e-01 1.000000000000000056e-01 1.818090348646773657e-01 -1.142748412910154343e+01 -6.616277721817161783e+00 1.699982999109069937e+01 3.049636882217443815e-08
1.185502355208486680e+00 4.676025313620174595e-02 1.661651666257345283e+01 4.141030675427243013e-01 -1.423374168024949649e+00 6.280591499558851432e+00 9.894812629615896971e-02 7.674633353124868385e-02 5.265310534655725405e+00 2.325040872869924002e-02 1.790240106152057864e-01 4.808610492326832677e-04 1.790240106152057864e-01 -3.458753901171860434e+00 -6.450706884974655608e+00 1.699982999109069937e+01 1.039753037817222231e-04
1.185610490758190361e+00 4.721583031629536520e-02 1.665345190839025236e+01 3.458444205287409812e-01 -2.203739279091573522e+00 6.062562715133429592e+00 8.380022279304008559e-02 9.728253743523856967e-02 4.254613011370395270e+00 2.281196256911213055e-02 1.786952408885620347e-01 8.062052966255530827e-05 1.786952408885620347e-01 -4.482275365234357878e+00 -6.571163953810393643e+00 1.699982999109069937e+01 3.312124351009505346e-05
1.185568537064670469e+00 4.931327548377680003e-02 1.659259943880815058e+01 4.585906110477480091e-01 4.416193004348232698e+00 6.094579902848309416e+00 6.677681030642847182e-02 8.286278756216158836e-02 2.490911561368850613e+00 2.616445932770871188e-02 1.790939416687890029e-01 1.000000000000000056e-01 1.790939416687890029e-01 -9.327037818164058081e+00 -6.553126815380973191e+00 1.699982999109069937e+01 2.653911668363169917e-07
1.185568426015564336e+00 4.699167929041099534e-02 1.633110466509109315e+01 1.175076832182000874e+00 1.910476010022058135e+00 5.181489403167963026e+00 9.298426985459273819e-02 7.312494374803707453e-02 3.565735244984447938e+00 2.570368796221195531e-02 1.815140908944783416e-01 1.000000000000000056e-01 1.815140908944783416e-01 -8.542174185351541382e+00 -7.077946795012089787e+00 1.699982999109069937e+01 3.442088144872151733e-07
1.185512190228094065e+00 4.549686458291639368e-02 1.630526581452451040e+01 1.236835335250436652e+00 7.001063403421738940e-01 6.095458389714652370e+00 9.445747603680543225e-02 5.341902848329906084e-02 6.136972502229782300e+00 2.377831817176708981e-02 1.818168100030019829e-01 6.193319452729564162e-02 1.818168100030019829e-01 -6.880778329101559621e+00 -6.553120910946699240e+00 1.699982999109069937e+01 3.063980701533519365e-06
1.185554745813444333e+00 4.751310570232294972e-02 1.655014240399223624e+01 4.436851187062306190e-01 2.733206405994242916e-01 5.881341799227468137e+00 1.027690161277823727e-01 6.859203302773135558e-02 2.474624289119902620e+00 2.013129022255527242e-02 1.795612865765000565e-01 2.436341417687260674e-02 1.795612865765000565e-01 -4.622679691601518925e+00 -6.672864130574769348e+00 1.699982999109069937e+01 2.599931967350188898e-05
1.185535864193536737e+00 4.773204597004443439e-02 1.684322553513426257e+01 1.402138895892762749e-01 -1.960869347640505467e+00 5.969309432171113983e+00 5.811411799317166282e-02 9.933496372779675176e-02 7.338615483747118695e+00 2.120591863327055820e-02 1.770520947090752362e-01 1.428592963586055795e-04 1.770520947090752362e-01 -4.007770845703106488e+00 -6.623330345021320120e+00 1.699982999109069937e+01 5.052726051064832408e-05
1.185530664148474411e+00 4.892165824979845257e-02 1.649601270718554602e+01 5.010194654874690068e-01 -2.177001689323613487e+00 5.820154022271238681e+00 7.538633135079168823e-02 9.256935806843347159e-02 5.768559733176353177e+00 1.990210470549313646e-02 1.799496647279423822e-01 8.943304924374933271e-05 1.799496647279423822e-01 -4.686266014843710082e+00 -6.707351514544395599e+00 1.699982999109069937e+01 2.357051729918904596e-05
1.185577667683087810e+00 4.788478846219587637e-02 1.653729645156928285e+01 5.358766204788077969e-01 1.600630673234999968e+00 5.576229043409476560e+00 1.002624927218045692e-01 8.117055758576888214e-02 4.499360964239636829e+00 2.358001666952984701e-02 1.796547111344310999e-01 1.000000000000000056e-01 1.796547111344310999e-01 -4.840954643554681525e+00 -6.846975334488701215e+00 1.699982999109069937e+01 1.756106464592772031e-05
1.185525939836850728e+00 4.738790514396969134e-02 1.610979052638047904e+01 1.954884969677081141e+00 -1.463897073740892729e+00 5.615241136282916656e+00 9.751317177302243344e-02 5.125382842685206192e-02 4.101066151239919577e+00 2.420411293518817675e-02 1.834830449743800607e-01 4.448403487935613109e-04 1.834830449743800607e-01 -7.363533451562489063e+00 -6.824598282043806918e+00 1.699982999109069937e+01 1.441209165994206366e-06
1.185628230922775916e+00 4.698875266489919988e-02 1.684997530995519455e+01 1.339350210017524745e-01 2.840415008916315820e+00 6.455143818732870464e+00 8.924947524091657314e-02 9.233852999452447918e-02 4.631278325321498635e+00 2.019901429434348139e-02 1.770486080711159982e-01 1.000000000000000056e-01 1.770486080711159982e-01 -7.694844679492149453e+00 -6.355394136246233394e+00 1.699982999109069937e+01 1.654295730393582494e-06
1.185505440860411097e+00 4.680737268705448262e-02 1.688247329449881562e+01 1.367230601235382148e-01 8.218628111952008819e-01 5.916344728321253577e+00 1.003580380811682771e-01 6.187714067972460708e-02 5.614284171962576231e+00 2.381069992318357587e-02 1.767732181094340271e-01 8.467579617486090116e-02 1.767732181094340271e-01 -2.370854441015580960e+00 -6.653242504103374699e+00 1.699982999109069937e+01 2.520222175063028657e-04
1.185534215626323551e+00 4.623329373998687208e-02 1.655841723051609549e+01 5.658775163549878418e-01 1.506321780968823854e+00 5.849147337929219148e+00 1.081525675122776003e-01 7.295789472780732365e-02 3.296458373934203934e+00 2.510889531308795747e-02 1.795573316071479297e-01 1.000000000000000056e-01 1.795573316071479297e-01 -1.209039082421895728e+00 -6.691228171533611047e+00 1.699982999109069937e+01 7.753751211158051247e-04
1.185541276962632784e+00 4.716074288092693412e-02 1.641278266848549450e+01 9.210503920209210937e-01 1.587434073883600583e+00 5.772475868747301675e+00 8.546913756458503209e-02 1.007852152961445230e-01 6.309409079217465077e-01 2.597834330996563745e-02 1.807787324502088122e-01 1.000000000000000056e-01 1.807787324502088122e-01 -3.346041079296867338e+00 -6.734634283100255026e+00 1.699982999109069937e+01 8.761382727179906798e-05
1.185552976081788890e+00 4.638099246344188492e-02 1.605506164264531677e+01 2.228741290443906120e+00 -3.054582841136332938e+00 6.194171782740418131e+00 5.989433280685114297e-02 9.025325906331388426e-02 2.896000580478832021e+00 2.353881552486910417e-02 1.840416887581273198e-01 1.113519034155128814e-05 1.840416887581273198e-01 -8.349927963476574178e+00 -6.498281131112562115e+00 1.699982999109069937e+01 7.448332574640581067e-07
1.185633432845156321e+00 4.557984038655321646e-02 1.608866911828556567e+01 1.930619918397165291e+00 7.432969433055772734e-01 5.660578714830009517e+00 9.037755003780632845e-02 7.456954476197158455e-02 1.326906067633355057e+00 2.142310813589562088e-02 1.837848175577971865e-01 6.853313527052862231e-02 1.837848175577971865e-01 -1.091277286093747989e+01 -6.798664066523459226e+00 1.699982999109069937e+01 4.251821383605916131e-08
1.185532522762880347e+00 4.749407998602626219e-02 1.653516925300758444e+01 6.110399083880491133e-01 2.982932234083543577e+00 5.612799225854184115e+00 7.929907470888994392e-02 9.410269161268139393e-02 6.604027518715503753e+00 2.626887536445410287e-02 1.796894678062580519e-01 1.000000000000000056e-01 1.796894678062580519e-01 -4.346496583593705054e+00 -6.825985784112764243e+00 1.699982999109069937e+01 2.940403252770314827e-05
1.185561313643120451e+00 4.911868472546945807e-02 1.648983133008078994e+01 5.784430261639704751e-01 -3.891864813104345400e-01 6.084275894396968809e+00 8.302483609458807812e-02 6.696111465057980050e-02 3.757832296038783326e+00 2.267351161052250791e-02 1.799960886908166247e-01 5.513029656127803151e-03 1.799960886908166247e-01 -5.684220504492202508e+00 -6.558889334839620666e+00 1.699982999109069937e+01 1.007950701413988839e-05
1.185623281681018160e+00 4.565428226433342063e-02 1.686875548773330635e+01 1.357935480454674493e-01 -5.032401066523283228e-01 5.606770987671076512e+00 8.110165803692971631e-02 8.497815571621615549e-02 7.872684029901250824e+00 2.101997391816961408e-02 1.769650717949952656e-01 3.891999034480484159e-03 1.769650717949952656e-01 -7.832116609765591875e+00 -6.829585233559852142e+00 1.699982999109069937e+01 8.975489229328040269e-07
1.185574257714772317e+00 4.736658961830786385e-02 1.690271946446496543e+01 1.133948146923074302e-01 -2.266714884618959314e+00 5.613331000267529625e+00 8.325803035417478348e-02 8.290484845738362030e-02 1.691272961666362207e+00 2.233441472953491200e-02 1.765815837094059093e-01 7.000297860784403660e-05 1.765815837094059093e-01 -3.799949394140583081e+00 -6.825659102337024997e+00 1.699982999109069937e+01 5.080555489707936826e-05
1.185569815683824579e+00 4.545241347473743393e-02 1.639749270226565869e+01 1.086751676880074013e+00 2.745507738443021317e+00 5.694264836306429878e+00 8.325969090689631924e-02 1.007413815911096244e-01 6.538510213938357296e+00 2.738512365041001484e-02 1.810084889381250450e-01 1.000000000000000056e-01 1.810084889381250450e-01 -3.895821762695305779e+00 -6.779432789101432100e+00 1.699982999109069937e+01 4.834484711978624769e-05
1.185555204881173941e+00 4.763945710282021379e-02 1.633307246569541604e+01 1.038069892405140804e+00 3.354144176655503351e+00 6.010958603551009638e+00 1.041778812445664504e-01 8.053069753903548122e-02 3.612636818129138838e+00 2.339184000285353393e-02 1.814596761074810383e-01 1.000000000000000056e-01 1.814596761074810383e-01 -2.870951095312477719e+00 -6.599984679462013837e+00 1.699982999109069937e+01 1.612052533686658771e-04
1.185588494940145843e+00 4.964362231968965505e-02 1.615006521698860453e+01 1.459831731622088791e+00 1.516394077027967136e+00 5.455344196564666959e+00 7.507187006461799039e-02 1.017814439683784045e-01 1.037678451788447198e+00 2.152070608795275328e-02 1.829991681293420824e-01 1.000000000000000056e-01 1.829991681293420824e-01 -9.488367434179650672e+00 -6.916796744363468363e+00 1.699982999109069937e+01 1.569936398299816415e-07
1.185587680853074533e+00 4.882414609919435988e-02 1.620540149238612671e+01 1.317634166886448188e+00 6.011494270696350339e-01 5.988412256366005160e+00 1.009046929621366245e-01 9.403838091805002963e-02 3.671100214628481240e+00 2.174661212123742485e-02 1.825429727864850138e-01 5.352535579388012499e-02 1.825429727864850138e-01 -2.411867934179667827e+00 -6.612446069853839425e+00 1.699982999109069937e+01 2.519675197738582536e-04
1.185511677201478431e+00 4.763135385645763525e-02 1.640744589790273267e+01 7.638451552125522515e-01 6.117312132245002587e+00 5.554380805694623113e+00 9.143826870476459701e-02 5.352864538301072006e-02 5.583067627429201707e+00 2.157012971888487909e-02 1.807963127138744741e-01 1.000000000000000056e-01 1.807963127138744741e-01 -6.190607542578135281e+00 -6.859675017969935062e+00 1.699982999109069937e+01 4.496645313630310898e-06
1.185541462504542176e+00 4.688217011926478633e-02 1.696173565551647755e+01 8.679691641868184093e-02 -6.623061216025549758e-01 5.916785826144573157e+00 8.269195688622742180e-02 8.722610419682902405e-02 3.549128276131749082e+00 2.238324425357437336e-02 1.761167612420150297e-01 2.782027520216919306e-03 1.761167612420150297e-01 -1.639222313085895166e+00 -6.652955204838353787e+00 1.699982999109069937e+01 5.239711761849217154e-04
1.185537358111206752e+00 4.819688786831357458e-02 1.602571202117674076e+01 2.340457115964259760e+00 3.565163353006347791e+00 5.777748849313915080e+00 9.252250507761100584e-02 5.050445492549550386e-02 5.944310516304630809e+00 2.458348735596306220e-02 1.842135538656315408e-01 1.000000000000000056e-01 1.842135538656315408e-01 -8.361602409374995659e+00 -6.731518451025580774e+00 1.699982999109069937e+01 5.830358122729115407e-07
1.185509241940602809e+00 4.879185391182843529e-02 1.615412155526757942e+01 1.466230654128568345e+00 4.692703864541400982e+00 5.694934972259775741e+00 6.674845153919677088e-02 8.287679725453118984e-02 6.012805132349929416e+00 2.120474961862485810e-02 1.830000826145334325e-01 1.000000000000000056e-01 1.830000826145334325e-01 -6.794918365820308281e+00 -6.778721911126628363e+00 1.699982999109069937e+01 2.664386744503965167e-06
1.185500055262855401e+00 4.965862935321567473e-02 1.664557066416974962e+01 3.099033454745122595e-01 1.848977328522724006e+00 6.234689653435820489e+00 9.517989586962910531e-02 5.642640478286479327e-02 6.521774676529767945e+00 2.197797550396139374e-02 1.786101795691947824e-01 1.000000000000000056e-01 1.786101795691947824e-01 -7.670320648437495947e+00 -6.475604679977592149e+00 1.699982999109069937e+01 1.503339346964454660e-06
1.185535180556979595e+00 4.657162824195719419e-02 1.686096731099819479e+01 1.668318860714485541e-01 1.054674413075693984e+00 5.392496906662051614e+00 6.650348018852744736e-02 8.333356615293914527e-02 7.697184492808044176e+00 2.597544642952816230e-02 1.769690702136472171e-01 1.000000000000000056e-01 1.769690702136472171e-01 -5.328662849218744668e+00 -6.953839908543784532e+00 1.699982999109069937e+01 9.690164826232491996e-06
1.185555612023472483e+00 4.618612364984738677e-02 1.604366366724470083e+01 2.268154830250094456e+00 4.369739627554232619e+00 6.057831659646200073e+00 8.311816135635384517e-02 7.999647508970343657e-02 1.269509067758948007e+00 2.321082303970668781e-02 1.841571219139258031e-01 1.000000000000000056e-01 1.841571219139258031e-01 -7.733240181054668483e+00 -6.573963905657180362e+00 1.699982999109069937e+01 1.279424166438566107e-06
1.185520341034548286e+00 4.838421270018621045e-02 1.611268504391983214e+01 1.820545848505723097e+00 4.381055425589242880e+00 5.605805088846860684e+00 7.455895053794625582e-02 6.535532493045770330e-02 2.117140799681719088e+00 2.347080456346348556e-02 1.834018186711427467e-01 1.000000000000000056e-01 1.834018186711427467e-01 -8.135151889453084095e+00 -6.829919430770424960e+00 1.699982999109069937e+01 6.626839317848412152e-07
1.185528284902119367e+00 4.688898338143653727e-02 1.671192905915535576e+01 2.822845560829999600e-01 -1.346916556324891656e-01 5.638387025851669065e+00 5.670200418292597327e-02 9.519582781773358593e-02 4.821953810034833587e+00 2.321141043108143620e-02 1.782050976833865485e-01 9.376922171157675914e-03 1.782050976833865485e-01 -3.359201465625005767e+00 -6.811345666857707926e+00 1.699982999109069937e+01 8.008327741809997903e-05
1.185530418890736737e+00 4.745349253538417439e-02 1.597383025761880582e+01 2.333657445863108304e+00 -2.531949996025292804e-02 5.773944201970637735e+00 9.592102850505777878e-02 7.417520389365321598e-02 1.811393632225152928e+00 2.143788923205302427e-02 1.847335533383628881e-01 1.223151994588415371e-02 1.847335533383628881e-01 -5.873378949218704292e+00 -6.733774542659402229e+00 1.699982999109069937e+01 7.003854928700583447e-06
1.185505488393378215e+00 4.748287937500945272e-02 1.663309462304214748e+01 3.875514896861529390e-01 -5.246333925986311764e-01 5.563454451694122227e+00 1.020029134732700904e-01 7.982602895609752780e-02 3.817497128386417415e+00 2.388962490931420546e-02 1.788420966166375248e-01 3.877061332697728097e-03 1.788420966166375248e-01 -2.339064603515623730e-01 -6.854455892438972242e+00 1.699982999109069937e+01 1.746295281006636068e-03
1.185680273522683237e+00 4.724264583181091159e-02 1.685336369867238915e+01 1.919183524032089250e-01 3.944421780486255802e+00 5.842129332268370945e+00 8.579355968812395206e-02 9.170769778828974372e-02 3.250805266749164701e+00 2.974536905599475117e-02 1.770122163911238000e-01 1.000000000000000056e-01 1.770122163911238000e-01 -7.572541338867182503e+00 -6.694964926610331268e+00 1.699982999109069937e+01 1.331236125117233939e-06
1.185567074275081234e+00 4.712779740935234274e-02 1.664598043787466963e+01 3.893905016715211165e-01 2.387056224940347970e+00 5.819918484246964674e+00 7.947267824628825861e-02 7.119455021684475970e-02 1.236243628561581431e+00 2.485469892991988908e-02 1.787588488610447057e-01 1.000000000000000056e-01 1.787588488610447057e-01 -5.844157589453118362e+00 -6.707661637112897424e+00 1.699982999109069937e+01 7.402331120492130871e-06
1.185556038298922088e+00 4.678078215142972285e-02 1.638567319617743578e+01 8.792331076321436845e-01 4.226078614302561931e+00 6.163704265393839421e+00 9.071317434765714671e-02 7.213521527892211016e-02 5.474994296486331180e+00 2.246690979139548752e-02 1.810402886808405998e-01 1.000000000000000056e-01 1.810402886808405998e-01 -6.313437890429668187e+00 -6.515077494662485869e+00 1.699982999109069937e+01 5.613075621087426576e-06
1.185554270391660392e+00 4.654549376659333076e-02 1.689634681297714991e+01 1.393486568057108466e-01 4.200866325897208986e-01 6.310898222200327368e+00 8.415224002712382023e-02 6.749060341304230493e-02 2.519157027685983152e+00 2.561561100208894007e-02 1.766782645451285272e-01 3.335274129667478021e-02 1.766782645451285272e-01 -6.920939348242171718e+00 -6.434073950226767202e+00 1.699982999109069937e+01 3.315474978532887413e-06
1.185546079235007433e+00 4.860702813170787034e-02 1.631552534827357093e+01 1.031329638407392668e+00 3.200695520369999603e+00 5.519019686631081001e+00 9.280037466624570242e-02 9.011016003185558232e-02 6.551837560557068230e+00 2.288298713490956662e-02 1.815612362880660857e-01 1.000000000000000056e-01 1.815612362880660857e-01 -3.799136259960931739e+00 -6.879990599948054175e+00 1.699982999109069937e+01 4.815800296863364177e-05
1.185538501675983625e+00 4.667266631152508505e-02 1.698546931841732288e+01 7.535166806840445930e-02 5.502745854709311102e-01 5.595026667230664330e+00 8.431774856153574638e-02 9.539908741294213235e-02 2.949908255407285296e-01 2.172263441775662204e-02 1.759328022590136986e-01 4.515414312857533169e-02 1.759328022590136986e-01 -3.073914152929660304e+00 -6.836307979003547253e+00 1.699982999109069937e+01 1.038961727491298026e-04
1.185566763130410317e+00 4.695128350561904307e-02 1.688356861818892440e+01 1.200496786389785159e-01 4.905048377268662385e+00 5.578374990230218877e+00 1.021518062085200046e-01 7.940031468220740130e-02 2.160647448357737588e+00 2.115675059825104440e-02 1.767633089420800885e-01 1.000000000000000056e-01 1.767633089420800885e-01 -1.391430186718764617e+00 -6.845852993847936219e+00 1.699982999109069937e+01 5.535383371451339796e-04
1.185601465438355540e+00 4.683038376917066786e-02 1.674395668248170566e+01 2.585265717750159231e-01 3.019164012270692865e+00 5.998265404992407568e+00 9.852552024242375306e-02 6.870811140555910246e-02 1.663594656205822808e+00 2.422938113489890924e-02 1.779456144962547892e-01 1.000000000000000056e-01 1.779456144962547892e-01 -4.054562880664036584e+00 -6.607143434356551381e+00 1.699982999109069937e+01 4.900429162362950812e-05
1.185500328477956833e+00 4.806027416573317029e-02 1.658461434574234872e+01 4.687390883754585236e-01 -1.099954334858080696e+00 5.701635308530011770e+00 6.766372572404112662e-02 9.274585347459116114e-02 7.053482452107380674e+00 2.465206038108046227e-02 1.792261022468936149e-01 1.045601229119000417e-03 1.792261022468936149e-01 -4.509040149023434196e+00 -6.774981603820927845e+00 1.699982999109069937e+01 2.630061809470295519e-05
1.185606708347324290e+00 4.551874113574987807e-02 1.608828500942042794e+01 2.278666219385354186e+00 6.262318188132939056e+00 5.928804710100990860e+00 7.653090760637597245e-02 7.713304264903693419e-02 7.621910737763899490e-01 2.521179114195393201e-02 1.837881620544774552e-01 1.000000000000000056e-01 1.837881620544774552e-01 -1.116441488749998712e+01 -6.646283982058045936e+00 1.699982999109069937e+01 3.850047592384926329e-08
1.185559436034540504e+00 4.586523019875977242e-02 1.676506405119248200e+01 2.242677909560977512e-01 3.853009790193003159e+00 6.394344235967244217e+00 8.781057445784339055e-02 7.410303970381834637e-02 2.579557119655518704e+00 2.203654836676877463e-02 1.778152879705155454e-01 1.000000000000000056e-01 1.778152879705155454e-01 -8.122754524218748884e+00 -6.388592416593668055e+00 1.699982999109069937e+01 1.043173232299804044e-06
1.185543489843162712e+00 4.663467749869062984e-02 1.633906174897449048e+01 1.028044675808193364e+00 2.901194670138569354e+00 5.956922133194924918e+00 1.003611189521091823e-01 8.191259174489670669e-02 3.225583645956450418e+00 2.271536691077625375e-02 1.814595542742912793e-01 1.000000000000000056e-01 1.814595542742912793e-01 -1.646982997070324473e+00 -6.630403619448358654e+00 1.699982999109069937e+01 5.317787806057184142e-04
1.185533353230549869e+00 4.638769205157560610e-02 1.613586555042431669e+01 1.867013037922517826e+00 -1.142561469320652723e+00 5.917966538588838254e+00 1.038755453196178735e-01 6.949343396937671113e-02 3.663090233703470311e+00 2.378374965716039194e-02 1.832992315430680419e-01 9.095109253762310303e-04 1.832992315430680419e-01 -4.748730225585916287e+00 -6.652352408347906199e+00 1.699982999109069937e+01 2.339521605849346919e-05
1.185561180638430967e+00 4.821332836554365758e-02 1.629017189235043972e+01 1.168551428821899885e+00 1.191213672803480117e+00 6.073595243745256944e+00 9.968066067884853720e-02 9.709130964031613409e-02 5.103117465831537025e+00 2.376614138367798279e-02 1.818114082968914635e-01 1.000000000000000056e-01 1.818114082968914635e-01 -1.373750007421875807e+00 -6.564942883309525357e+00 1.699982999109069937e+01 7.461460083639352443e-04
1.185561578472815070e+00 4.430897087533318401e-02 1.674770087600667168e+01 3.114450525351077914e-01 -2.910902167372390048e-01 5.658847242878953132e+00 1.110501866032041623e-01 6.203896629710348859e-02 6.056150099226976558e+00 2.655435784131045598e-02 1.780452612800099699e-01 6.136150949654512084e-03 1.780452612800099699e-01 -6.784014146093710451e+00 -6.799855226621552617e+00 1.699982999109069937e+01 2.637271396509056358e-06
1.185511050874796579e+00 4.686273088369571210e-02 1.652490059452986415e+01 5.714993273559768605e-01 2.160113472432155235e-01 5.635110758925931052e+00 9.127024787037667231e-02 5.719787659112361700e-02 2.915999041898320598e-01 2.310655765176971438e-02 1.798107912434638855e-01 2.101341607313481422e-02 1.798107912434638855e-01 -4.005230059179694990e+00 -6.813245477711665110e+00 1.699982999109069937e+01 4.189383401532539587e-05
1.185545284661738030e+00 4.836484638652589763e-02 1.611050428471268603e+01 1.609732203896907521e+00 -4.081043550014537558e-02 5.813685252328229858e+00 9.572999532203435580e-02 8.638218329414326657e-02 2.659437300908832569e+00 2.063190103910531731e-02 1.834259192543820638e-01 1.207058835766971518e-02 1.834259192543820638e-01 -4.247969519921866777e+00 -6.711074224032076430e+00 1.699982999109069937e+01 3.640006096477357074e-05
1.185548998382361718e+00 4.693843072420079976e-02 1.637002891059992749e+01 1.015914377597247675e+00 1.783746047727201578e+00 5.450851652385984458e+00 8.160777049122279470e-02 9.112353321990993016e-02 7.649907800520027834e+00 2.489853487498877929e-02 1.811692331070151596e-01 1.000000000000000056e-01 1.811692331070151596e-01 -5.483547348437468827e+00 -6.919758423802514713e+00 1.699982999109069937e+01 8.587506557960243464e-06
1.185510960186797025e+00 4.618830870204686939e-02 1.626055341404240195e+01 1.348678163417520670e+00 -4.353744254377243106e-01 5.940891039155090425e+00 9.996556535014013145e-02 8.833151851710473179e-02 3.176434084071312114e+00 2.348540414291529904e-02 1.821801073861799569e-01 4.611834819552280626e-03 1.821801073861799569e-01 -2.573883793164043254e+00 -6.639491061695666829e+00 1.699982999109069937e+01 2.085626214001681919e-04
1.185644735397773264e+00 4.729950402720325270e-02 1.628814444186824417e+01 1.262682373705144245e+00 -2.433677554608141058e+00 5.920242595207708902e+00 6.733105638579706120e-02 1.054572943972508225e-01 6.066890577421978570e+00 2.469993240258973669e-02 1.818899049889192709e-01 4.757453492688120799e-05 1.818899049889192709e-01 -5.819372442773413923e+00 -6.650873769461891349e+00 1.699982999109069937e+01 8.031473264792604827e-06
1.185512312716472838e+00 4.883761231957316207e-02 1.656962230473514097e+01 4.519121264718142239e-01 -4.187890061627208560e+00 5.825983069588250629e+00 6.176349677450137382e-02 8.990142922793363522e-02 7.374684939453620913e+00 2.322198058787335040e-02 1.793129228655117036e-01 8.704179963781380777e-07 1.793129228655117036e-01 -3.513091737304705475e+00 -6.704071357138071008e+00 1.699982999109069937e+01 7.643579435913627198e-05
1.185505739869452180e+00 4.636503526516415341e-02 1.634903115065615253e+01 1.185882635659269990e+00 -1.633450565735168114e+00 5.331082168149472444e+00 9.589126140751422223e-02 7.639505813663861888e-02 2.615170245327282927e+00 2.671540935969174066e-02 1.813808774670683244e-01 2.935617897823682111e-04 1.813808774670683244e-01 -5.878824217382771167e+00 -6.989847906745692008e+00 1.699982999109069937e+01 5.392138553065581520e-06
1.185505034338438346e+00 4.765976001321036576e-02 1.673766919953215648e+01 2.734549984009970736e-01 1.931566389238550840e+00 5.895551260020167383e+00 8.437433815453342090e-02 8.602768148428244221e-02 1.111616976479605334e+00 2.588138462570029052e-02 1.779409171083297103e-01 1.000000000000000056e-01 1.779409171083297103e-01 -2.432021810156214769e+00 -6.664868572778662958e+00 1.699982999109069937e+01 2.343284609786798803e-04
1.185567534031564341e+00 4.700838635639860430e-02 1.650655288065885173e+01 6.233696875262276782e-01 2.797695759815378214e+00 5.871849803668491852e+00 7.265707334122209482e-02 7.828291139777414365e-02 6.747824495733136807e+00 2.379274181834699006e-02 1.799692101839677205e-01 1.000000000000000056e-01 1.799692101839677205e-01 -4.121377670898453971e+00 -6.678273091883588641e+00 1.699982999109069937e+01 4.268994577945417430e-05
1.185600992295164913e+00 4.774992988205918609e-02 1.700324681841658503e+01 6.727687992870742817e-02 4.491709213380808308e+00 5.700587728266278020e+00 7.763796623080738979e-02 9.427133316470004409e-02 5.083590489950235991e-01 2.242042927654621515e-02 1.757329314881006521e-01 1.000000000000000056e-01 1.757329314881006521e-01 -2.606601827929665660e+00 -6.775531627295532822e+00 1.699982999109069937e+01 1.761755142579304423e-04
1.185544921987676359e+00 4.664137326777834103e-02 1.616329699255564023e+01 1.831998069285222686e+00 1.429959771999200324e+00 6.118004846432905985e+00 9.744607093116523788e-02 7.202732901495409457e-02 1.155432099854311723e+00 2.517460987210150616e-02 1.830378204803109199e-01 1.000000000000000056e-01 1.830378204803109199e-01 -5.643896737304658018e+00 -6.540436729752955536e+00 1.699982999109069937e+01 1.068970069869726323e-05
1.185582157877282494e+00 4.574101286331671429e-02 1.645597544545864821e+01 6.334927650022236234e-01 4.044971315223155450e+00 6.149225944700249080e+00 7.131168993094542941e-02 8.903945270851577887e-02 7.067534826661806768e+00 1.942610726527977186e-02 1.804809302579364338e-01 1.000000000000000056e-01 1.804809302579364338e-01 -1.148790640605466251e+01 -6.523188398113975772e+00 1.699982999109069937e+01 3.150904565520018667e-08
1.185573550457300840e+00 4.784655943825791985e-02 1.598371178477947474e+01 2.280904270123787381e+00 4.030162308980459684e+00 6.025052728287640491e+00 7.416575490251771374e-02 7.336988125638137237e-02 6.921525494604622075e+00 2.165615797895690045e-02 1.846261092991850483e-01 1.000000000000000056e-01 1.846261092991850483e-01 -8.422700441210935196e+00 -6.592062861777214344e+00 1.699982999109069937e+01 6.305586480801431560e-07
1.185581129706702930e+00 4.653344189390177382e-02 1.639246353486999652e+01 1.052515256771252350e+00 5.421240493972350194e-01 5.410798829518887132e+00 5.813006004212589034e-02 9.660306644310352742e-02 5.474448288838154930e+00 2.720647641939245506e-02 1.809967338739738030e-01 4.415871202601517193e-02 1.809967338739738030e-01 -1.024858828378904718e+01 -6.943118310240314450e+00 1.699982999109069937e+01 7.149752819509609733e-08
1.185563292323804641e+00 4.686362717221091018e-02 1.643149282826777124e+01 7.509097360276926203e-01 -2.089660740219096091e+00 5.640110074134518925e+00 7.316110247132862066e-02 9.679961678204257458e-02 5.235507794578018625e+00 2.222145899914658787e-02 1.806330320587880567e-01 1.039415356146318025e-04 1.806330320587880567e-01 -4.888550695898402410e+00 -6.810329226540089209e+00 1.699982999109069937e+01 1.736982092942673448e-05
1.185511291111963406e+00 4.842849745751948154e-02 1.669653476159353289e+01 2.834448597987190288e-01 -3.606431477130261909e-01 5.910069513527641760e+00 7.488248839058485318e-02 7.421450193176533372e-02 1.422837463076383813e+00 2.338811354466032930e-02 1.782472951273419426e-01 5.789019884484171950e-03 1.782472951273419426e-01 -3.336839060742192942e+00 -6.656587787103827480e+00 1.699982999109069937e+01 9.560138865250047697e-05
