# mc delta_mc R14 alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186471990070310678e+00 3.332663455156482102e-01 1.198559449805246047e+01 3.080623105860709129e-02 1.443256069935650920e+00 5.718032486212884180e+00 2.145514426211929740e-03 7.756675163753529167e-04 2.697628148291651762e+00 2.789481560375963939e-02 2.001444216485915306e-01 1.000000000000000056e-01 2.001444216485915306e-01 -2.782787039843753973e+00 -6.626285174924892551e+00 2.114413025537607638e+01 2.810944849371810848e-04
1.186604596195475425e+00 3.332022857735029153e-01 1.198069775585334718e+01 3.159255244345979263e-02 9.284447824258530435e-01 6.029607796070165726e+00 1.525412603802627767e-03 3.571517011106360153e-04 3.936637654440763079e+00 2.856339303200187280e-02 2.003208718711326775e-01 1.000000000000000056e-01 2.003208718711326775e-01 -9.770344136718733807e-01 -6.450176293797531102e+00 2.114413025537607638e+01 2.039688472143245512e-03
1.186973119771788765e+00 3.303427580203217584e-01 1.196637644957747604e+01 3.327695260375315017e-02 -1.294928524340889897e+00 6.185921724590251358e+00 5.405499715555215148e-03 3.693383159780030522e-03 5.344755477999964199e+00 2.590671577339985140e-02 2.013359736008656364e-01 6.812418444567545960e-04 2.013359736008656364e-01 -3.719080230468762238e+00 -6.365562320740388635e+00 2.114413025537607638e+01 1.430394579192341583e-04
1.186708656361814773e+00 3.260752756575770461e-01 1.192156173093303018e+01 4.262727342255756557e-02 1.648935393433860641e+00 5.799463236346965367e+00 4.963909341062804591e-03 2.391550686834993059e-03 7.910508375152716098e-01 2.672569996115949781e-02 2.032331551822503801e-01 1.000000000000000056e-01 2.032331551822503801e-01 -4.619217380468768397e+00 -6.586082211589378232e+00 2.114413025537607638e+01 4.664023034677277106e-05
1.186684209007080604e+00 3.297830011001426365e-01 1.194546426591376331e+01 3.058620389081196864e-02 7.730390520647259400e+00 6.290359112522735607e+00 5.920212283502278077e-04 3.689996930384418020e-03 7.553746549884879258e+00 2.317231348280003253e-02 2.019132941061012043e-01 1.000000000000000056e-01 2.019132941061012043e-01 -3.205586557031267603e+00 -6.308813268821398701e+00 2.114413025537607638e+01 2.529933609452225175e-04
1.186372196630596454e+00 3.331180575258005927e-01 1.197220572326439125e+01 3.074695993160040525e-02 -7.948271642171698126e-01 5.853914084842829268e+00 1.902382054861383436e-03 7.645320037529958028e-04 3.704272915894790685e-01 2.767883023526743203e-02 2.004989009377395881e-01 2.051808387387468041e-03 2.004989009377395881e-01 -1.724825927539086479e+00 -6.549245689508501833e+00 2.114413025537607638e+01 8.745342473204796878e-04
1.186621985282609426e+00 3.276044697292113117e-01 1.193080491843492652e+01 3.704197870990717095e-02 8.174743866427993666e+00 6.051981366414843855e+00 2.118264551347591625e-03 3.613888229501545368e-03 5.644446246417636814e+00 2.508148418571074997e-02 2.026863909231623184e-01 1.000000000000000056e-01 2.026863909231623184e-01 -2.912714720507835864e+00 -6.442651849082539961e+00 2.114413025537607638e+01 2.966035810568468903e-04
1.186732652002267407e+00 3.294476379165641733e-01 1.194410801319696880e+01 3.439493102110844497e-02 -1.207070002920548557e+00 5.768064210416150139e+00 3.948009767240030017e-05 1.123088854505731836e-02 2.828190709946544423e+00 2.561228558068991482e-02 2.020242998247283039e-01 7.993870915997529922e-04 2.020242998247283039e-01 -2.357082767578134508e+00 -6.600944943571623647e+00 2.114413025537607638e+01 4.413046096176590351e-04
1.186791336395678798e+00 3.324753628118544690e-01 1.197337561440200382e+01 3.147745696919005548e-02 2.846893402352887126e+00 5.777250576606137500e+00 4.967043281871605896e-03 4.387006196824391573e-03 4.467429113924008988e+00 2.742780232281609443e-02 2.007013452111572338e-01 1.000000000000000056e-01 2.007013452111572338e-01 -1.713772383593749282e+00 -6.592966807387885986e+00 2.114413025537607638e+01 8.464269335764756236e-04
1.186609511748387247e+00 3.334271891463886361e-01 1.198361452738490307e+01 3.589634574930411492e-02 6.335503553869743509e-01 6.146072235679353568e+00 4.373954190668952191e-03 3.776502078511475690e-03 2.106921505855331667e+00 3.283831913253719426e-02 2.002025155541556911e-01 5.612155740016878253e-02 2.002025155541556911e-01 -7.155772661132800749e+00 -6.385158875693325520e+00 2.114413025537607638e+01 4.512410709462601091e-06
1.186679146348504688e+00 3.305187988828736101e-01 1.195488403896961493e+01 3.384167491597822597e-02 4.791718011426971957e-01 5.746566066328702149e+00 4.813785464378093058e-04 1.150183676067608254e-02 1.277530049171655691e+00 2.661198950362384311e-02 2.015267744900893776e-01 3.905449912580005040e-02 2.015267744900893776e-01 -2.137834299023438689e+00 -6.612285706428154164e+00 2.114413025537607638e+01 5.432899022676525953e-04
